"tfs","IN_BT_H","IN_AT_H","IN_BT_I","IN_AT_I","IN_BT_J","IN_AT_J","IN_BT_K","IN_AT_K","IN_BT_L","IN_AT_L"
"NCOR1",1.00603252805227,-2.50459652827054,2.95186353747195,-0.27067886399945,-2.03391902457262,-1.16541249910572,2.03882143631978,2.52207671732536,1.07374242424351,-3.59571044928799
"NCOR2",3.16056727986467,0.254200653058482,2.98902194856469,-1.5446257902113,-5.9260170671885,-2.29473112416814,0.475796609962888,1.07349663736182,1.320724180979,1.3322801111118
"NEUROD1",-1.19037404491803,0.115006683837653,0.466685000585414,3.09621534413788,3.78925045730947,0.815212366005137,-1.70631332491292,-2.72794318500725,-1.70077331926337,-1.12730739876552
"NFATC1",-3.09617427221143,2.42593532070992,-1.23828423146422,1.14309637847027,0.437656751693969,1.00408701405255,-0.48297327092316,0.808476165128765,-3.55061330229471,2.15240104808671
"NFE2",-3.20635044210693,1.65880728214983,-1.63627492375857,1.29322782502088,2.24461592084919,0.549549865691313,-1.19088938576678,-1.61697408208934,-1.31617618416933,3.06309825757527
"NFE2L1",0.902632344247938,2.4321420031832,-0.155109020490002,0.682366195492221,-1.43380362821365,-1.10667107331046,0.377880508344522,-0.465020362949473,-1.8543189828261,0.807327269550122
"NFE2L2",-3.32697988927746,-0.81406680604384,-2.14879028585321,-1.12662226857016,1.89070725940722,2.49774718912029,-1.41778515303774,0.204441734472367,1.13809541980539,2.33239373786252
"NFIC",-0.582992901871768,-0.852281787255004,0.195350610372152,0.120861895684946,0.222731131068356,-0.368368530520921,0.636545186263256,0.00883544250838155,0.438976542943189,0.432524573299097
"NFKB1",-3.96686726553368,2.29769538429653,-2.22313514919116,0.19189307742067,3.14630358924004,4.18484654448832,-1.33018102270851,-0.981459262614771,-3.50314398842981,0.259003574316353
"NFKB2",1.60625840625679,0.149823209851531,1.24459075930978,-1.56273889806648,-2.57083373975786,-2.39570777207894,2.46096341285145,0.633094529848311,0.822141941976668,0.405169288520265
"NFYA",-1.613642158326,1.45677193447154,-0.86977154724023,-0.79962434732216,0.299665998473897,0.402042338262198,-0.0201990592626362,-0.615696626415474,0.506994960208,0.937280857943539
"NFYB",-0.803116650397593,2.95195715995999,-1.15681845098439,1.49033255726752,-1.90085802123234,-0.0127759013711613,-0.046060815597776,-0.0403699067732412,-0.752477613597345,0.34364174599834
"NONO",-2.25492158956888,4.31916891047289,1.2709028290894,2.66961268516779,-0.897274893929865,0.678402196787247,-3.10042740017939,0.234081070497725,-2.08314290661819,-0.557842644837412
"NR1H2",-2.07351062730297,2.30150151236048,-0.641029996945058,4.01796373241116,1.34930311668549,1.42510508649088,-3.43548772488424,-1.47851406482699,-1.70825743351602,-0.223704406154773
"NR1H3",-2.17679673903483,1.59940738262399,-2.25968549498113,2.58742972277221,1.91810888513418,0.689430349430894,-1.55367143777106,-1.2156598303897,0.039449000843815,0.409114273862534
"NR2C2",0.563774494235578,0.799611295316398,0.466801432892894,-2.34687542882391,0.406660544476239,1.08249083123663,-0.0208773451553467,-0.124380088501701,0.367820211285007,-1.76964703380652
"NR2F1",-0.854290190027884,-0.657391004669463,-0.0039851568336303,2.13480652652489,2.7074777868496,-1.99862200457957,1.82762939062117,-0.820681473420838,-0.153965934976008,-1.20030607899827
"NR2F2",0.463819082371054,0.554412553386536,0.082377084151213,-0.333282051658926,0.170249200779812,-0.593584842114928,0.038214034949944,0.189154638934676,-0.0500039701959875,-0.15913001370245
"NR2F6",-0.0803350378863951,-1.0558349350697,2.49493074820049,0.584446694158329,-2.44063658381701,-1.00336017698311,0.828410137172374,1.42917743595054,0.04781047145157,-0.504106659478587
"NR3C1",-0.0451633422986664,-0.692119354947695,1.15794413627484,0.118060033948182,-0.547502131975841,-0.28161929556523,-0.379650352640603,0.138513869393183,1.0795835333374,-0.463272948317513
"NR4A1",-0.340602169749412,1.76380435796433,1.09206693139678,2.92272401041546,0.39851591868028,0.448033500158861,-1.32863369361842,-2.64745631842195,-3.36279833078467,0.441530224626713
"NR5A2",-2.71528183302793,1.39028324872888,-1.66665058880642,1.65318541254778,1.88958514575017,1.85710080070473,-1.51029921800374,-0.201332993638969,-1.57808056463318,0.0462430026542633
"NRF1",-2.56470942525185,0.22630257737982,-0.405921577578184,2.90397917759252,0.407193228536915,-0.149485616659681,-0.260610738601587,0.693879818158405,0.0715247777856089,-0.368330732586914
"ONECUT1",1.95624700847655,0.867011015110278,-2.74322450142409,-1.35055445592516,-1.19957504853704,-0.715645943459121,0.944353752870553,-0.794177869701435,-0.493655869319845,4.51580450870952
"OTX2",0.233224831401137,0.477950229155199,-1.99059127547471,-0.0946805107614304,-0.910729178104343,-0.635178435878583,1.35946768572711,-1.03654092379059,-0.704534684587967,3.65900983213772
"PAX5",-1.8802849479027,1.4331658200565,-0.404492820931645,2.28526700741234,1.50913720291571,-0.366238186730239,0.248239410107829,0.727742871113536,-2.67642369906957,-0.539163425108206
"PAX6",-0.588217000356451,0.0679808785885521,-0.306628574210548,1.3291196977047,0.67565255240756,0.592492727732509,-0.18066217137529,0.697367039541823,-1.4988983999624,-0.626386434159946
"PAX8",1.46889989276238,1.19674126561928,0.24492513494905,-0.41061525937869,-0.599848280096684,-1.10136039629959,-0.510393104646885,-0.6493521382593,-0.0381069877983799,-0.046367222221045
"PBX2",0.393363678965304,3.29007345705524,-0.161867693719212,0.918281450425661,-0.529382788807562,-0.698909259462099,0.292967364529709,-1.04489920711801,-2.68345890181665,0.464043083678402
"PBX3",-0.53168463459535,2.56906115810067,-1.04124866494387,1.06066295527778,-0.29526547576439,-0.158103439672829,-0.849674127053473,-0.568815611249595,-2.61295795269799,2.83229473555312
"PDX1",0.270056766023801,1.65568813944083,-2.22359682751162,0.529900477598114,-0.0281251487119397,0.383883935201764,-0.87073258641928,-0.775976981141544,-1.75163176585066,2.94617565298796
"PGR",0.45830003094168,1.22253720373087,-0.871470020225592,0.535931432558184,0.773934821654488,0.994771802949679,-0.0643731352966743,-1.22886187827031,-2.07123469163249,-0.019899485645828
"PKNOX1",-0.529363914367082,1.62079805952441,0.259560667871652,0.542538248067419,-0.36692920260973,-0.00636837665090849,0.116376981833272,0.830645322012474,-2.36973380890058,0.0928048482407706
"POU2F1",-1.15804473266161,0.222473455392841,-1.03129840371637,0.957799545145796,1.4842514279139,1.13620738208661,-0.447443524857844,-0.789747043726663,-1.078186608382,0.119493663175498
"POU2F2",-0.74482429259612,3.58645407746447,-0.238918388133087,2.66435267421834,-0.487708498214771,-0.128922643571572,0.283509686138843,-2.03150345337844,-4.13671520719461,1.05881941171735
"POU4F2",1.50837094021168,0.858927261453944,-0.725467748347165,0.996292473583177,-0.529775809253886,-1.06518534229017,0.52586592287101,-1.85135525670049,-1.26494267245514,1.92839162054875
"POU5F1",-0.647731169944388,2.19265094269836,-1.59627248857181,0.34324733519375,0.0590271419145739,0.425188318702881,0.689917638452653,-0.830112830231124,-3.49499687956239,3.16781641373544
"PPARA",0.241587436603547,0.493432424865068,-0.903051119582083,0.94886522881359,-0.0863384642688615,0.384104914514845,-0.110607391708595,0.22060455944919,-1.33357016653152,-0.0844720948814841
"PPARG",-1.69390687289958,0.118192553129661,-1.49648853862887,-1.34335414455015,-0.605501118386638,0.921295823145772,-0.564788896732778,0.763188604008444,1.11196424471425,2.77131906517397
"PRDM1",-1.26138722051442,1.1466972353915,-0.55165607146838,0.332986838596538,1.57208832505725,1.15868861789768,-0.28313333700691,-1.23690931173332,-1.8304758332714,-0.117030093587313
"PRDM14",-1.38346340423339,3.66841357452509,0.0507538757384016,5.53142059259369,3.01855843515339,-1.53763720027726,-1.14496738506213,-2.14556789533627,-4.01305127261299,-1.24420376240815
"PROX1",-0.655507123367783,0.826400330258882,-1.37666831776968,-2.02158559753398,2.4262304526192,0.892157140473667,0.280440029948418,-1.23119452937239,-1.30856704964557,1.45888665918603
"RARA",-1.22671885049128,2.85361485581128,-1.28908849767908,0.905052239831314,-0.0647296185432509,0.95097159962199,-2.03382648703201,-1.01628134355106,-0.755431102117303,0.893009868731495
"RBPJ",-2.39768113238724,2.14163252538299,-2.95119946446632,1.38592709098413,2.1491786287117,1.97480721895217,-0.0782261461160594,-0.626554370742165,-4.28949583888551,1.77485816066712
"RCOR1",0.765165709755121,-3.37056303392673,0.924584788049917,-0.999602249809385,-1.38867187243992,-2.45127241520312,2.20501633911428,2.23995831760952,3.63432022038352,-0.0947966625131431
"REL",-3.54461921892271,1.71951565136698,-0.711372116331087,0.984484747098068,1.87738186409814,1.14173852472026,-2.1436422520813,0.910662289349573,-2.54571768295733,0.966965277909928
"RELA",-3.81389388317717,2.45599229041828,-2.19394943620574,0.71144067031691,3.01125307760517,4.28082799447065,-2.47704907820841,-0.692356498234204,-3.90811007432437,0.753718393611244
"RELB",-2.07327784195289,0.299555591471252,-1.37497632958335,0.366305971394963,2.02271314674791,2.05296155707819,-1.55808809129398,-0.725216971554186,-0.979238215225778,1.07655373537812
"RFX1",0.171457377815719,2.0663844935531,1.14740076043601,1.19101067876336,-0.918794305564841,-3.06826294333544,-0.370417493420974,0.952587567868563,0.163691960976491,0.0475543937303108
"RFX2",0.366776876589199,-0.359520139959653,3.44405940445154,1.16213224218665,-1.24515262508951,-2.62874686398781,1.42410788214503,0.804725239855951,-0.342736911712092,-1.84357756703154
"RFX5",2.70501781992307,3.54519035227049,0.755623969743448,-0.734781103048117,-3.47288211666389,-2.5845103883464,1.28944981476591,1.2141370701868,-2.01567012532439,-0.576745889149934
"RFXANK",2.8589633375078,3.54804030758359,0.889519790800059,-0.82919648133366,-3.46394325521175,-3.02743176824461,1.60394497455864,0.783884577323374,-1.86175323172627,-0.309133259598924
"RFXAP",2.8589633375078,3.54804030758359,0.889519790800059,-0.82919648133366,-3.46394325521175,-3.02743176824461,1.60394497455864,0.783884577323374,-1.86175323172627,-0.309133259598924
"RUNX1",-1.92302113979852,0.131269415567771,-0.620779615130094,0.472539185696773,1.92893770300029,0.632525836071114,1.46421655597281,-0.848783753567325,-0.81297270176799,-0.474867211051887
"RUNX2",-0.43804918107356,0.518462860821403,0.738571068848031,1.99503508703186,1.91508130890269,0.833981177569149,-1.01688002573249,-3.00980534056968,-3.58839824415307,0.881809744324301
"RUNX3",-0.449320438129617,-0.374552157601705,-0.714487031741162,-0.803505668298165,0.0482288160649238,-0.924698863164377,1.53616165621867,-0.444059735637424,0.654980236888758,2.00836014249404
"RXRA",0.698406607194665,-0.0761482357891931,0.380915459300519,0.523865897457062,-1.36199426893151,-1.5086353050002,0.772603481610403,0.884737915659353,0.671485913874135,-0.218343289682389
"SIX2",1.20365471660092,1.93311202689386,1.44543625026618,2.13392769556268,-0.213434543178894,0.189974260211038,-0.970974615085838,-2.57547688807069,-3.44940007313995,-0.145122555388829
"SIX5",0.222629382529994,-3.00304726075373,-1.17444814533829,3.52542338055221,-0.214098335541363,-4.46372190785838,4.10033869346553,1.35435238913551,3.6624782811977,-2.07632964524418
"SMAD1",-1.11278276462293,1.58752180127359,-0.953910528895806,-0.640135970460699,-0.106711191916445,0.136460189340558,0.54447647584925,0.107263845069711,-1.93036111531533,2.28627563434151
"SMAD2",1.09835826692738,1.33698828196419,-2.45445690142416,-0.524347421869184,0.870402015925063,-0.66312423720866,0.842853549316798,-0.653061045771526,-1.81455202976653,1.88594975499926
"SMAD3",-1.83266770980086,2.37849878759996,0.803061833017576,3.03732306336994,1.59145836692044,0.410822251359037,-1.56091398430473,-1.5764828296273,-3.3165516697044,-0.430060371299164
"SMAD4",-2.14284477438772,2.01307463990346,-2.16233857268659,3.10006031127312,2.81199898706024,1.1350990638348,-3.44517601438064,-1.03339412019104,-1.67396628933143,0.437523876262271
"SMAD5",0.455335683186216,3.14297916098235,-0.0407703900927828,-0.587040799771976,-1.01782290344033,-0.949135490790155,0.147017578776602,-0.850811506681396,-0.205973588197341,-0.101669684728472
"SMARCC2",-1.10250891005192,2.8058207513739,0.0485916570126762,0.489832784964043,0.630479918598317,0.744866124846568,-1.9890125892764,-0.420580103317599,-1.79941480552609,0.191704135996529
"SNAI2",0.907892901181513,-1.85370286596784,2.18553833403622,-4.40951818178183,-5.3214716393725,-1.47043236326523,3.13548506534922,4.07098970124934,2.15934979967484,1.4273850085033
"SNAPC4",-2.62559206279336,-1.79622313533125,2.36841972529521,3.81319564874513,0.996564659951796,-2.61368882838222,1.63449300501505,-0.583711784694774,1.55021009385159,-1.11633848565481
"SOX10",0.0894599463163745,1.56357422563693,1.27142927330623,0.903597484018938,-0.55859277648389,0.146147488357326,0.490870657857712,-1.10209668477454,-2.99371196138306,-0.520640979913542
"SOX11",0.46956047643481,1.2273043273132,-0.24844591079273,-0.385765020098566,-0.745290431392557,-0.00392645305467062,0.646392118473304,-1.20771151151768,-2.5337453511772,2.46978002606384
"SOX13",-1.96284026920648,2.3500753316294,-0.155105205341801,1.00698333872251,0.405583014566354,-0.19174228976409,-0.636085105683671,0.0218838481730152,-2.04476816410568,1.0805575393418
"SOX2",4.14643594156044,5.17109549538877,-1.13329593480603,0.524861243179594,-4.1736076820865,-2.05177057841747,0.650427057908912,-1.28226846010008,-5.60345319450315,4.66517134417834
"SOX6",-0.278844772578054,2.7771838404534,-1.65389376601106,-0.910638663601796,-0.53393170674533,-0.288316710456686,0.860489384773796,0.118003981234696,-1.79382485072999,1.94539381911087
"SP1",-4.14581506179544,0.363424379810131,-3.8549726972688,1.60645655668719,3.89680637803488,3.62144434753092,-0.503430722086302,0.282782410726706,-1.95845741406003,-0.165108797603127
"SP2",1.40049727133159,2.82991936032276,-0.140127507607441,1.27830079700361,-1.05441388328658,-2.09529141485689,0.119565815697943,-0.490274471448682,-1.48197023383792,0.211242016067867
"SP3",-1.13421280609123,-0.156156858932319,-1.17428292135982,0.819626266493269,1.25380794862369,1.51423220267552,0.296644233393407,-0.723663935320806,-0.898248497381959,0.211419802053173
"SP4",0.305796802343292,2.08794291497144,-1.68843372532185,2.23068379708973,-0.551606098121832,-1.30371122961996,0.762805305577148,-1.64262105641657,0.430651971617821,0.0719351217160529
"SPI1",-4.84598651796999,0.0947680089008327,-1.27177202562687,0.372746589861922,1.10770670837366,0.868272863688534,2.37239610936013,-0.0936980575108419,-1.55467502573922,3.30014073462231
"SPIB",-1.71730775513659,2.3325429984822,-1.43224572559818,-1.78233084067111,-0.106366700959068,0.0365219733524982,1.90667337685939,1.48278553959292,-1.17432251900064,1.23101419149759
"SREBF1",-3.00690361486567,0.868180966361805,-1.32091302037343,1.03404857848467,2.40725282793206,2.1818427678543,-4.42661433871681,-0.182168355042443,0.485496412874038,0.874675735829715
"SREBF2",-3.14857874926366,1.08788402435023,-1.03117481509455,1.48575107665377,0.387609771095141,1.20468432803067,-3.17118785292756,0.0807712211734523,1.47503669678708,1.04515990796169
"SRF",-2.68967769541861,1.18583139754789,0.737796875281284,2.10105750780188,0.676615145229007,0.793047929508144,-0.0925899311001168,-1.19996784314168,-2.28855813596152,-0.410077300675008
"SSRP1",-2.81618651615579,0.331984287740299,0.0797458487101626,-0.205447170409084,1.46872116270353,3.63442075037467,-0.776902881872637,2.12171351459141,-1.75972808803069,-3.06781681972772
"STAT1",0.153844858426101,1.96746284724315,-1.3957766972986,-1.99925942318496,0.901675502344449,2.09168377875394,-0.644406044532781,-4.56501967187998,-0.545784152151684,3.50363536147052
"STAT2",-1.3119968432188,1.45865615552749,-0.12341485603548,-3.51741515261322,-2.63069027220075,0.239490483680689,1.90844195433351,0.588030915795744,0.782185928750323,3.32344949179998
"STAT3",-2.46784362031842,2.05739878911161,-2.42017378485547,1.16990644071608,2.26746779930296,5.19356567484826,-1.79373665296804,-1.03820716693074,-5.03176332019416,0.43535041218086
"STAT4",-0.39916669052142,1.75659172153468,-0.795119563616426,-0.85588786091464,1.2374213705499,1.59980931535695,-0.826420750092968,-0.577521336710553,-1.69279574264626,0.0928307780323469
"STAT5A",0.984087026339787,-0.808057016651431,-0.638704939938808,1.8559507929593,1.33740632476457,2.49883549628059,-1.37703730399521,-1.47452475814315,-2.34776458204266,-0.576125120412404
"STAT5B",1.40868085140872,0.354523693924414,-0.116861441909418,2.36278239147152,0.753752737432602,2.32676204971185,-1.43666101590924,-1.72200942414684,-3.23134690631719,-1.09193598225961
"STAT6",-2.50967311913103,0.985466850780622,-0.69011583959302,1.08213656275596,1.91600569085389,3.03890064762089,-0.990165855173298,-0.375234397627166,-3.4955315657806,-0.286050591918557
"T",1.16040854089328,1.72481223057288,0.470398453228817,3.3202602959814,-0.596023954223898,-0.755625846856553,-0.80562039713954,-1.72121123004579,-1.66231255815009,-0.267867157713852
"TAF1",0.387005106332488,5.52311373788919,-3.7494832058785,0.47824491506387,0.592776688595515,1.1669499621605,-2.42460446616588,-2.6871579924421,-2.48724553293638,2.97002893541439
"TAL1",-0.536775062644641,0.958607888448049,-1.48290093649719,0.269582280999696,1.18989778155945,-0.0765074739650989,0.374733453903986,-0.967686376308854,-0.902610074772247,1.32324069547112
"TBP",-1.97009598940948,2.17492607681802,-0.557698020696207,1.85701406969571,2.67111842187371,1.98758357092786,-2.10430818844011,-2.063762480694,-2.99957330659243,-0.25060275325659
"TBX21",-0.793633030849894,1.51839365174264,0.07462781804999,0.89802748987607,-1.65412987947991,-0.0781671907890811,1.15781025753927,-1.57219334920237,-1.74504909202918,2.46997013201583
"TCF12",-1.04309282866164,1.94408287834871,-3.06715139732529,0.305952693029771,1.95078210058711,3.39024270184142,-0.105758144801845,-2.12832442905546,-5.08617580796113,2.59423764562135
"TCF25",3.37048692197014,-0.870763528713112,-3.30513537504453,-2.68565775456383,0.269401411624921,-0.562871069762872,0.725570969700486,-2.45991831520395,1.80612970687263,3.69483514309481
"TCF3",-1.89630305712989,0.217076149646374,-0.943911764733402,-1.25604614375206,1.87494508929313,1.8949974652064,0.0646790863603672,1.12003558108796,-0.831657399755896,-0.625074220507648
"TCF4",-1.80175186142419,1.80411941173881,-2.94761371493854,-1.11720190365811,3.05954077750997,1.91499527925239,-0.343247983331964,-1.39054873526701,-3.01356093329809,2.70080715567535
"TCF7",0.179471891345207,1.61671266535242,-0.983734875519493,0.81763415628363,0.890740262152699,0.668293307171848,-0.890414601529768,-1.97727462897798,-0.8166462124933,0.800251084174952
"TCF7L2",-0.827006382037518,-0.218573111551996,-2.41163637105724,0.45000226874982,2.00134573516878,2.65460457747796,-0.91657954608491,-1.30983176832309,-0.275287748181251,0.430741449323177
"TEAD1",0.0494134471815018,1.62789658444307,-3.51897795234634,1.67169499152708,2.34330668164884,2.68090016652375,-1.39675005743253,-3.93542102163645,-5.36740174734507,3.96430686673649
"TEAD2",-3.29571277871384,-0.177519044242159,-0.963776281325215,1.43754833365587,2.66766429585588,2.04023706638891,-1.37925724828291,0.821841355629835,-1.10249883781253,-0.650726223361016
"TEAD4",-2.18523611073459,1.63414298359474,-1.62930891074372,1.09049474995989,3.4959017316663,3.96211656165078,-1.48427741545139,-1.09064801994475,-5.21293701731517,-0.251440433957784
"TFAP2A",-0.798838551620422,1.48377300699355,-0.878029422372229,0.0709589143343879,1.33919780276559,0.869991649809719,0.327604335791542,-0.250222512166098,-2.01902907808557,-0.371683589491982
"TFAP2C",0.719061128568122,0.324001681433973,0.231279879750705,0.901999647153465,-0.662864039892092,-0.913887929138927,0.539788464059445,-0.531977674344019,-0.03811060208763,0.218409047744372
"TFAP4",-1.49669851646543,2.16467002964966,-0.714809854448085,2.31478987612691,2.81552938437263,1.35847601559814,-1.60312193189533,-1.8424088798393,-2.50675462747048,-1.01876248643389
"TFDP1",0.525388491963447,-0.981011649554961,1.46942808438712,1.0303802098601,-1.12255069356751,-1.02745715489366,1.74171380824769,1.14563854334772,-1.52617960855823,-1.15535902519871
"TGIF2",1.42862849163493,-0.565317035920596,0.247822228042876,0.13616441113237,-0.943782611805485,-0.168190992761677,-0.846639910209679,0.229014514224137,-0.732646227242352,0.941308484295554
"THAP1",-3.78717949213554,-0.8304054347956,-2.64486851719988,3.48146557602308,5.11480527067678,0.553785756994411,0.297041817609396,-1.79125465207483,0.277360824143129,-0.251634680468624
"THAP11",-2.43421864698282,-0.757687130770328,0.0701128899997489,1.19804057088516,2.48035163431147,0.824308584158108,-1.81433417634726,-0.340579869942471,-1.3992552220072,1.47058246754254
"TP53",-0.979094987363058,0.577235021320615,-1.00406911429947,1.76615157843635,0.119826488031018,-0.148592507659233,0.97500651945894,0.605006081486775,-1.71126546352202,-0.389984338881712
"TP63",0.612858702049034,0.953609453789205,-1.17132715098393,-1.64258410892496,0.82739058247834,0.703541401815325,-0.413856299286505,-1.02270049875972,-0.307106241143807,0.984063474634226
"TP73",-1.02850446047088,0.787673398185081,-2.31585454505067,0.417689715589531,0.710075551381632,0.772603486137955,-0.236071900272089,-0.574993736999456,-0.583318085312707,2.20079743126116
"TWIST1",-2.37079507892969,0.804976686219025,0.328277242197886,1.19358142946785,0.400129818982357,-0.294620175909848,-1.16361682904342,0.609102996444145,-0.322988643827163,0.632859552997982
"UBTF",-0.773368155908429,1.21999366073818,-1.79428561804453,-0.21982755843287,0.835996988925484,-1.49024014134178,0.792352565504346,-0.270989422955343,1.23860926339911,1.47034339927678
"USF1",-0.782669172625432,-0.212149649299216,-2.01887663926345,0.270646198511892,0.988357592664829,1.07417876820721,0.0774457178235262,0.765230987834971,-0.73970705300968,0.549063072491639
"USF2",-0.973318287396076,0.460263133693383,-2.39131213418434,-0.261684409435179,0.0779955640603914,0.51061134833195,1.51887088696352,0.659618122131659,-0.966635290141869,1.82261800584
"VDR",1.10855125831585,1.64735923452407,-0.650732603816565,-0.596605788718207,-0.121787438922444,0.23328126566342,-0.00097063843765052,0.605971859905597,-1.78170657173329,-0.767102894768243
"WT1",-2.5422263230572,0.00326836072628518,-1.20702077274634,-0.443109057265774,0.768133220115154,1.67981902226557,-0.911795694716818,0.672745084963658,0.373059958965685,1.13130678330568
"XBP1",-1.21990197250657,0.0757389601590534,-0.196531206735897,-0.423484201649397,0.421727374544586,0.546566255324125,-0.0351326770864461,1.23945669962828,-1.03910614081517,0.950482835167076
"YY1",1.55319100132269,1.52901223169976,-0.670572336018,0.969307213585721,-0.372923124555937,-0.5155758704691,-0.0282733183798814,-0.863352736850005,-1.42664988911313,-0.257559915914727
"ZBED1",-2.41361701055845,1.66872633939699,-0.195016271232764,0.287724868369908,1.22774618723036,1.49331032320911,-0.742581501674856,-0.992644205703301,-1.25292895775139,0.292945600505989
"ZBTB11",2.06933404981185,3.29876563045673,-5.47524724881493,-0.45142450497809,0.198081806637146,1.96623805604913,-0.65814791175541,-1.91311358860839,-0.564545397770914,1.55680860564293
"ZBTB33",1.4321503735448,0.0353295012594164,-3.08057199522876,-2.41770717113535,-0.777722291952597,1.41590385643636,1.15798185169231,-0.939659190882208,1.0400692554687,2.36803337321489
"ZBTB7A",3.13242357873845,-0.0168665332442847,4.14938371833536,-4.58753536500096,-7.17457108924698,-0.400831104514431,-0.00847056267735388,2.13696293415468,0.41554898881252,1.71508415623012
"ZEB1",0.528131287191569,-1.2510440804113,0.678145464544065,-1.84917532961209,-1.64269030834913,-0.154090376802587,0.150562539235549,0.441246253311475,2.26069622803401,1.57479943243939
"ZEB2",-0.0290909310309958,-1.4194085266871,2.55786793310591,0.127819621744792,-0.791906646254601,-0.260599670666121,-1.13709962922416,1.51665723082849,2.05661915709191,-2.91080741127515
"ZFX",0.00731630253670893,2.76320987401581,-1.36924666835196,-0.381782913400951,1.18257238136803,1.44508231880677,-1.42722799762653,-3.12887548740389,-0.815897866579545,0.950542515737814
"ZKSCAN1",-3.23455490451091,1.64351062018137,-1.0285779179213,1.59205087013703,2.80038677538501,1.13567582732914,-0.432262355690167,-0.0687463226267285,-1.95680829329038,-0.976728198911232
"ZNF143",-1.1677941253254,1.72185595363792,-0.682140963831059,1.33556740879685,0.942879147100692,1.73919407520364,-0.0675354872843081,-0.719498758650006,-3.01552696809771,-0.0921088965423783
"ZNF217",-0.811226681302793,0.595418448434798,-1.95397703568591,-0.89812850240057,1.65791258779052,1.5227612049235,-1.01294505236724,-1.25394321942992,-0.82068424115139,1.97147442913654
"ZNF24",1.27556716555831,-1.61756689848812,0.0768883170139629,-1.22938101409162,-0.224305675579892,0.0274214816109046,0.967916801112094,0.623137412843432,1.46195821815134,-1.23577293415858
"ZNF263",0.525212821516622,-2.80048354251941,0.86613373050937,-6.62270772953864,-6.07212238556112,1.32171015821587,1.20268419484799,3.18960658343315,4.79218393659865,2.70686429421115
"ZNF274",-0.828278788171655,-2.57644212659709,-1.06774322443658,-1.05805177986758,0.131454276775757,-0.833489559892599,2.2103560898642,2.0041285522091,-0.0670463648265024,1.48724917048435
"ZNF384",-2.22544701544377,5.51928467269527,-2.44484263342223,-0.643497572829323,0.668195606707338,1.33651098426889,-1.59132524585962,-1.43098910258088,-2.13877453945616,2.78638570140248
"ZNF592",0.204810895591702,1.44314719108765,0.209381108892282,1.46628705219273,1.12658980866847,-0.98959851455931,-1.61928795128226,-1.76864813484817,-0.335174714369473,0.314141011625589
"ZNF639",-1.41146790641827,-1.68736700361633,2.438867631295,-1.06210791520539,0.114038213590557,-1.54533518843106,0.856253507380806,3.07605957856705,1.62868210527174,-1.38243516895932
"ZNF740",-0.869430439332881,3.50206295837745,-2.00518292696825,2.18680801410485,0.808113775961416,-0.491712680764288,-0.786255979084026,-0.900427136152264,-0.543759946956214,0.0350184082137138
