gene,IN_BT_H,IN_AT_H,IN_BT_I,IN_AT_I,IN_BT_J,IN_AT_J,IN_BT_K,IN_AT_K,IN_BT_L,IN_AT_L
TMEM126B,8.633542966141917,8.32832513898241,8.426193966363545,8.363760722900489,8.59615767868954,8.487077295870385,8.573926014484012,8.559933445368138,8.66758608163395,8.429445437230973
TMEM126A,7.918987714552482,7.719091140018198,8.013675398754703,7.859858404544731,7.786794067927882,7.853109414375526,7.919818675502002,7.90218563719267,7.8530655631197614,7.751271637716484
CREBZF,9.739431982840422,9.709126887888253,9.506130840720665,9.747060330307493,9.500805216622476,9.373718114974919,9.674162807116256,9.570105693912945,9.949435418861235,9.875835530670981
SYTL2,9.502348094686257,9.79976623189883,9.1488612123173,9.38654465241236,10.014170511532756,9.986729997353489,9.378537429607267,9.34775739586574,9.323134201510076,9.395074005347714
PICALM,11.738772407034949,11.732183502821744,11.667770688744618,11.86803875869786,11.852905105780009,11.989382033413913,11.690452577792772,11.62455007816819,11.698802840950195,11.782889271252861
EED,7.909710778933196,7.74851635759101,7.477694549175948,7.562432273911803,7.637767698481683,7.580689958739411,7.800901653877252,7.649882273348605,7.767665559409389,7.751271637716484
HIKESHI,7.388546816176608,7.376819286285748,7.301481303175415,7.427409831382655,7.446169786613258,7.244581299262621,7.6712962600515375,7.8344860799773945,7.348674337388459,7.312455755003691
AP001148.1,6.721338569009222,6.806562298021112,6.5890486056649955,6.505718354138951,6.6451668738968035,6.769808824406076,6.51987241556169,6.285979610590716,6.394992527927087,6.476483871243498
ME3,8.953206148400257,9.14930199704561,9.213088700717,8.960897398099492,8.769940021583148,8.753301304428765,8.865235022283128,8.851243761320777,8.255651676037491,8.417371009921174
PRSS23,10.313880114218637,10.426802263922568,10.480256339151905,10.375055136398785,10.35043839733776,10.226981478758654,10.082520221008956,9.884886799360025,9.46191501794462,9.41140016215485
AP001528.1,6.872212724876444,7.0504902368964775,6.811321194947491,6.899215088336733,6.67460908903126,6.787830683801622,6.9128814711530735,6.980383498075367,6.954374069848186,6.914635753845167
AP001528.2,7.460194380384674,7.119676872104436,7.513311915482285,7.364117431055347,6.759495364436146,6.695383222947144,7.387478069088723,7.179033317810102,7.225982769376308,7.241185276541903
FZD4,11.275119114694304,11.586004552225576,11.788254442099053,11.453144502742095,10.725008425022862,10.600331072181936,11.308728092107193,11.33839371510478,11.051157595817882,11.30519647080947
TMEM135,8.157128397132585,8.216949282139913,7.770430717343401,8.044224366976318,8.095209447467834,8.118235763421843,8.245425845831436,8.133864257498665,8.402641600522758,8.433447894612438
RAB38,6.588144863584235,6.834268683333574,6.910813878151918,7.056190930123152,6.878140212194047,7.003681838620659,6.578878532710266,6.578508491238598,6.869484508194088,6.914635753845167
CTSC,11.238998446942878,11.196565826618771,11.345447858549766,11.365242137987833,11.798766214911591,11.715746537925433,11.992356583230507,12.051300282972983,11.891786807441626,11.935326123805117
NOX4,11.215660930800105,11.001831829479643,11.148278822546525,11.256774293179161,11.699736556095361,11.729801624010843,11.869929556590938,11.69543750882758,12.209878613296233,12.193711165832708
FOLH1B,7.149414990417908,7.185697711587845,7.164828379783313,7.297921041871799,8.08975443219397,8.292483401105848,7.528889984723392,7.483052448747101,8.204572619518764,8.12242450982544
CHORDC1,8.607958459321894,9.83105085411887,8.091147357493133,9.529403717812913,9.21538507138898,9.667005216503236,8.312173573743932,9.15862148719853,8.7017554791614,9.275305208751082
SLC36A4,7.818470984094527,7.812607797787218,7.499170293912895,7.5704659685281674,7.584463692123317,7.718628761650916,7.3708747819616045,7.509340062329563,7.559840508645738,7.552166778899979
SMCO4,7.291891158193543,7.153064812150424,7.588706453721733,7.496499807693483,7.376200254201986,7.538729319505947,7.328511023190636,7.211417291778903,7.044262142910698,7.194784836217239
CEP295,8.248270511417928,8.03786248800693,7.856150276675604,7.656004739547811,7.4882381769335655,7.136204063275873,8.101884925111584,7.665551539353158,8.000099923425239,7.992811819589692
AP001273.1,6.611214878620239,6.387570936381114,6.3578927510531695,6.289221756519298,6.520998379884663,6.616910537641585,6.4739791670196585,6.285979610590716,6.468978285326918,NA
TAF1D,9.452108251003583,9.453968657645477,9.208749850628852,9.297383034900646,9.533319897381581,9.683949202988611,9.317024946878057,9.122175747417835,9.327119788690899,9.355542475304285
C11orf54,13.163802795207706,12.99277213336427,12.821845967644347,12.919060772587743,12.82855769741996,12.756215662762665,12.95267587007199,12.867237455232692,12.809431806241662,12.879952401971428
AP001273.2,12.23505716180125,12.086330636353138,11.84527123746121,12.061444772707306,11.926282551249773,11.848882326638345,12.067700723746299,11.942552177256353,11.92042884969127,12.076067638110592
MED17,8.463272368528294,8.669501745914431,8.407385139779384,8.806197065589293,8.692877963212215,8.82488583467077,8.448977713748398,8.362570012341319,8.469074929105197,8.592249036460228
VSTM5,6.3065802765168195,6.330360558033721,6.277347152144714,6.229615845086757,6.471536268895213,NA,6.7682525743178115,6.439640238793016,6.364302977579358,6.460887240021208
PANX1,7.4474293785250385,7.696621607040623,7.4112802544385685,7.859858404544731,8.316847041695398,8.342123157134704,7.594717100751629,7.7190915271863805,7.54622880576118,7.970948965592974
MRE11,8.008617004419627,7.90043047597313,7.850591385254872,7.879391914012379,7.376200254201986,7.38144144508558,8.240864255623261,7.973160412496148,8.068354978940825,8.227583405508485
ANKRD49,7.599407633650051,7.259088385146307,7.418812386044623,7.278436307301469,7.264441529053634,7.191409857728265,7.311211033276693,7.3632575956509925,7.364272450302909,7.39686214867428
FUT4,6.843273268131361,7.0146119637715945,7.200223816387429,7.513267507339521,7.833234787234281,7.631480938709755,7.033820028668815,7.474182398654363,7.417575126529606,7.453139921569358
PIWIL4,6.441400965690551,6.596122837110937,6.5484327049552835,6.587147346112726,6.839665493522389,7.003681838620659,6.621602364360365,6.903188968502439,6.619517737294095,6.70551807627092
AMOTL1,9.10926435100217,9.208735214510092,9.095807665708143,9.189361829176205,9.665706942632903,9.507549041921239,9.112493438777072,9.270446496466475,9.202485408112123,9.469080319762567
CWC15,9.002039442565168,9.0728475063785,9.37092591370763,9.052656992968169,9.127603018649916,9.20957108672341,9.190264428904673,9.393171932852805,9.22615582061056,9.07465638377853
SRSF8,9.637744742804138,9.506587052889143,9.583573914289511,9.533519472297193,10.096716107067001,10.023328026082105,9.595949613125965,9.542790129591294,9.583520161532071,9.533893434163243
ENDOD1,9.975596669382247,10.007246377281392,9.971972425060292,10.187978699815233,11.222959523427761,11.133581981293174,9.710910363143778,9.672534926998685,9.952018688346916,10.061857918896022
SESN3,9.019395026725059,8.829516375294572,8.688593358200935,8.907984385430433,8.862417449285347,8.930077376315314,9.23223594694262,9.06128484854537,9.171786629151224,9.435548129524124
FAM76B,7.622304728505554,7.650604755085697,7.499170293912895,7.750963495013961,7.394013275469856,7.473407762998466,7.775895217117748,7.447240325733351,7.417575126529606,7.499690429643176
CEP57,8.986680127985533,8.97042365082825,9.040728441030202,8.882396316519944,8.38078076111352,8.292483401105848,8.914760623078662,8.96008331700578,8.918012429653924,8.94608123351909
MTMR2,8.857537971294404,8.829516375294572,8.663448688259685,8.795954609557645,9.565117909342284,9.367738305085556,8.948723726928144,9.113632815688007,9.251542734288064,9.415452996378734
MAML2,9.214729755832305,9.06409696268584,8.926474266143746,8.582140043048692,9.314593300555558,9.216242159189836,9.486526145077534,9.270446496466475,9.26614805535163,9.30619236618273
CCDC82,8.581912054588841,8.711199728240649,8.842148261556432,8.9851417017999,8.630376492438385,8.917851935905052,8.65502416001133,8.508728373602256,8.853156429718128,8.786258548925469
JRKL,7.587821373498003,7.279389387330361,7.520331090012207,7.288211561432569,7.358164587783633,7.191409857728265,7.630030400167697,7.029644052830523,7.324956397945806,7.484339852120126
ARHGAP42,8.857537971294404,8.954728715290724,8.647507781150605,8.898441963212594,9.34008899784422,9.141106796654807,8.688910448484396,8.551524477154114,9.068439974827758,9.327856655611274
PGR,7.141511973575126,6.927255394491771,6.910813878151918,6.751598636596933,6.786716531230636,6.714352475371707,7.684793386897104,7.474182398654363,7.005001376538094,6.84423788641144
TRPC6,6.348364498653029,6.460487336941718,6.728899313188422,6.401524126617333,6.6451668738968035,6.751559096584227,6.593260765067457,6.594964123259143,6.3329469309461945,6.678798737342243
CEP126,7.263042922527299,6.861453208089276,7.365242652279434,7.268594382481245,6.9278945624900805,6.840584213178572,7.293701118065535,7.304424527337031,7.372008730749599,7.37205456304122
YAP1,10.02905586646234,10.224389486082448,9.723967155998581,10.142893204130015,10.602988548571945,10.686929714074132,10.04899035778028,10.119153339537764,10.072059672869837,10.2312167249064
BIRC3,7.90504984697638,8.718653381124962,8.105221381166668,9.181514852688377,9.993870075059167,10.122544083152583,7.8968064467230485,8.888443429859091,7.830781889825764,8.624117397990783
BIRC2,9.790870045662642,9.810269997440997,9.743595758931168,9.755894346264125,9.959886486725448,9.998387879288241,9.786414438511008,9.891564986379649,9.776591172174493,9.748289980544817
TMEM123,10.615087078066178,10.427939495053227,10.396894280682126,10.457513663447726,10.26589203541342,10.157625680602502,10.492527764704835,10.414049530832877,10.257867828939553,10.251762746864092
MMP7,8.953206148400257,9.265816626045028,8.672929368712648,8.570169619377623,9.545326431462554,9.747501736301132,8.208522803539381,8.559933445368138,8.015000279120603,7.965431093848391
AP001486.2,6.991315693136501,6.734876158340906,6.834030942122401,6.833981714062653,6.826609241977895,6.695383222947144,6.889760842798184,6.689942972966008,6.8250908366168765,6.69222023045652
DCUN1D5,7.401841046382093,7.476901707742964,7.3416610726028075,7.671026754241604,7.813514367394637,7.559862162517057,7.428169232958091,7.447240325733351,7.292713605655674,7.413166724264409
DYNC2H1,9.423060044688484,9.0728475063785,9.151124215620372,9.138927878366383,8.915802816817472,8.766996754005474,9.102470538395501,9.025300284849726,9.085010386502988,9.003747589989876
PDGFD,8.295336058939046,8.084760896167397,7.957892960699631,8.061428661683827,7.667365718293804,7.75573343438878,8.303450285136115,7.90218563719267,7.69550864940422,7.725388703189893
CASP4,8.284610253503855,8.808713458239634,8.55824426088754,8.404779054306053,8.976180134243238,9.649859862738987,8.563003807346242,8.593087612889,8.580115908481218,8.801823472244882
CASP1,6.872212724876444,6.990187800778202,6.983717379002726,6.873474455700691,6.915615850946974,7.0788020793808935,7.183930434136596,7.123390788846454,7.340811593765379,7.268325870464873
CARD16,6.278036912376227,6.368751559974812,6.534636098820796,6.188466345986258,6.520998379884663,NA,6.442552602810617,6.5107434667043025,6.4544813410419195,6.476483871243498
MSANTD4,8.068201055875166,7.696621607040623,7.894474149788564,7.79961922740363,8.01113609446986,7.844523666478572,7.953663137282391,7.665551539353158,8.029748326257277,8.117457514967787
KBTBD3,7.051596428914394,6.84792494724503,7.003887983692206,6.911915269907771,6.940069690352167,6.805630292523609,7.212165799471531,6.980383498075367,7.014917152921858,6.926041987620924
AASDHPPT,9.0639843044052,8.722365816654316,8.707168384845184,8.954772124624661,9.106148376891491,8.993585702887579,9.139702693599666,8.868271695792433,9.156188755107566,9.227698058129413
GUCY1A2,6.843273268131361,6.424489405930407,6.641484413155498,6.949358723616267,7.089653661151139,7.107788457915876,8.175439730858956,7.726580462234967,7.182652565544227,7.268325870464873
AP000766.1,6.516636630698601,6.643871326731136,6.463603166255498,6.4370976246935365,6.4203192716715,6.533925474693912,6.442552602810617,6.265569202532263,6.511615636485793,6.4130601916590555
CWF19L2,8.633542966141917,8.574111780018931,8.325595801174043,8.192141665750375,8.235200219552429,8.317516755375625,8.429065413588532,8.491248043989946,8.479855723497284,8.595824927099606
ALKBH8,7.558442039217935,7.279389387330361,7.588706453721733,7.336118547349618,7.330681242940958,7.404988342174837,7.498641014890527,7.382347381279797,7.559840508645738,7.574085279437784
ELMOD1,7.060006039443558,6.901293410540631,6.641484413155498,6.779585397439357,7.215193824569141,7.2048875157547165,6.621602364360365,6.611234283507548,6.9336151764591305,7.056316578807625
SLC35F2,8.025893579263837,7.932834366120601,8.052931299996391,7.853288023024558,8.184921770880045,8.273419157793313,8.338031378759911,8.283535219966788,8.398859616339811,8.453295304489387
CUL5,9.522268587464207,9.187405341434413,9.064934718878028,9.29253413692307,9.547317841752754,9.637487219150145,9.449444829127069,9.34045417014876,9.430768165336602,9.634678336322494
ACAT1,13.085759638670746,12.958358592088668,12.909005840779278,12.814066042073502,13.045032414095273,12.99338849370878,12.951105874790812,13.044551998128837,13.299838594772705,13.182765081541582
NPAT,8.06402569970782,7.913479490376519,7.782158528444808,7.625483224873934,7.637767698481683,7.680544671761832,8.024377865893134,7.966850510152607,8.068354978940825,8.030292333808962
ATM,9.665569772338632,9.385376481702977,9.448416161920752,9.4291407700218155,9.27908399339776,9.252391662537452,9.83716152256925,9.570105693912945,9.750117718778212,9.871416597345346
POGLUT3,9.125383732468258,8.758974044967397,9.001133259044794,8.570169619377623,8.749327990389087,8.628823531585585,9.099953895495442,8.676657197641056,8.82524829891254,8.880160276801856
EXPH5,8.137393528922669,8.37152063674856,8.272537923020305,8.117338355083104,7.637767698481683,7.690160346454093,8.019059632020276,7.861948247599767,7.732038121057944,7.937520691124461
DDX10,9.143305332276126,8.906592705940467,9.303350470569429,9.049786317622,9.166990263169197,9.206223947173862,9.35762116681233,9.534280221082524,9.566763057084017,9.277533498614678
RDX,10.523023967190777,10.533140132272639,10.348412300410372,10.42797066409699,10.707305935374407,10.602878835424761,10.500182579329536,10.385947015370501,10.604235248310347,10.700146292752757
ZC3H12C,8.354653982989571,8.42261706591447,8.243138974426003,8.651948989764021,9.076117408242931,8.820514366824796,8.445017178642669,8.653270003471128,8.710935649932496,9.120063886496816
FDX1,9.273773239769362,9.308428281384698,9.137492642488057,9.397876656946824,9.60963360224708,9.717251613615112,9.386819759361591,9.34775739586574,9.346884222298831,9.264111840952658
COLCA1,8.497734297684858,7.777353464176052,8.349441104846232,7.758015577125996,7.512902810404225,7.333162596199583,8.59194793264642,7.941331275391067,7.9336920812532625,7.588514798839607
COLCA2,6.721338569009222,6.596122837110937,6.799830904784458,6.538843130664243,6.349075041635297,6.576014230660282,7.065117257557684,6.8216311090596,6.6705876167347,6.36359439614777
LAYN,6.528803364075955,6.792507073067989,6.434181630845168,6.618474937337619,7.033940889042981,7.0788020793808935,6.593260765067457,6.561863112704654,6.553029768260793,6.770229471017504
SIK2,11.013980221357194,11.107104050879727,11.14089640294431,11.365819318711882,10.91820818327464,11.199032548607429,10.519143785938216,11.16595538576685,10.871785608234681,10.980116584919099
PPP2R1B,9.72098645261764,10.241307388182777,9.939609391202511,10.424650450989802,9.944857609204282,10.500022839288494,9.069406703530278,10.422144032422754,9.430768165336602,10.038397699873292
ALG9,8.038716590045492,8.152368442436723,8.204438153787677,8.06711813839957,8.17979620034006,8.0600932412206,8.203842841768616,8.139485782396784,8.24305044304996,8.194947690096141
AP001781.2,7.823419666626012,7.726503893156607,7.828139142910476,7.729598055734213,7.806880539874698,7.621464765850748,7.813244206218482,7.875485775045655,7.93891031149964,7.880026009229035
FDXACB1,6.710696660859525,6.229664992034008,6.602337202415329,6.618474937337619,6.599846018492528,NA,6.4739791670196585,6.689942972966008,6.593288871409734,6.346721899601354
C11orf1,8.876709801044285,8.737120762074095,8.93962526542258,8.792524234770914,8.68204320669475,8.720830424435498,8.751180801516325,8.748310472247562,8.805386341224832,8.592249036460228
CRYAB,12.445495146273489,13.52536327025196,12.473486936179082,13.086513665308624,12.972597579618581,13.244907179122318,10.870946060210528,11.72424871276171,12.260514473670773,12.515937929378378
HSPB2,6.919191851248305,6.965343164159161,6.910813878151918,6.997818497010079,6.504698579097828,6.714352475371707,6.5643515679545885,6.5107434667043025,6.497542638944864,6.396759170071436
HSPB2-C11orf52,9.11936005017977,9.234961600161801,9.424293727659533,9.337953654727192,8.74239135006962,8.876335667446295,8.841327216338351,9.09350035640027,8.936392308525512,9.202119564558204
C11orf52,8.964450658235451,9.084432944486519,9.301314239274868,9.186750909684383,8.663802477931563,8.776055356987685,8.74475116432218,9.016162134713685,8.84484052837904,9.154418544378842
DIXDC1,9.639148813800805,9.680786186690195,9.833701798865437,9.936143512466646,8.316847041695398,8.514399004609631,8.491840793888487,8.555735087630968,8.573420684267273,8.917789282933004
DLAT,9.531370704436535,9.380685604133967,9.455758029816629,9.420277084829184,9.378626016499593,9.51026586908728,9.461258006368295,9.468803720431954,9.366381548524183,9.397124907170065
PIH1D2,6.76313853282986,6.27078959112703,6.811321194947491,6.327634591702577,6.553056047274863,6.596607204977294,6.549676930046964,6.643234580104717,6.695460594383877,6.429179221844221
NKAPD1,8.736827439200942,8.4407578873411,8.679215387034144,8.62520096702804,8.637871701764755,8.51980180305842,8.859295110079396,8.580743910028517,8.796789648786664,8.651865703481029
TIMM8B,8.347800664578767,8.190391000053994,8.551407141806566,8.349824640120513,8.349168010552386,8.436555264901678,8.320844436511033,8.409854773785325,8.395067692215086,8.29512612162171
SDHD,10.613659376817031,10.511846972859347,10.437324164933885,10.379634916845191,10.543374883084766,10.529783589124644,10.716049769540048,10.647971394041114,10.567645171451826,10.433609095529542
AP002884.2,8.92355354562215,9.075752599518601,8.878112653442871,8.87592775470256,9.014112471518716,9.012872092993454,9.173606631965988,9.18060044576509,9.024935320947257,9.03305829546113
IL18,8.281017192183905,8.357265349496586,8.650710084221966,8.582140043048692,8.826790628371423,9.083895455399166,8.268019939375097,8.362570012341319,8.18274415706638,7.965431093848391
BCO2,6.862630568908733,7.1640246432427865,6.910813878151918,7.144937623837031,7.225178739893603,7.404988342174837,7.115816665241354,7.543661433465244,6.9336151764591305,7.222803746589594
PTS,8.333995585706127,8.293811106755744,8.234628058532717,8.287829263211737,8.44627624810634,8.50897589780249,8.240864255623261,8.273344361266837,8.317057993014243,8.268487256405795
TTC12,7.986726243204791,8.02589576143186,8.411166572598802,8.311989916582446,7.411609080549272,7.621464765850748,8.464712020325965,8.40519542735569,7.979990350008255,7.801684909058865
ZW10,8.113349750547236,8.03786248800693,7.861687833356556,7.79961922740363,8.005353111748835,8.014895174502204,7.873421232146211,8.016573555179704,8.058799730285983,8.040824620991135
USP28,8.65868167171735,8.37152063674856,8.448445594597771,8.238259217367156,8.111451826821693,7.976117491071211,8.510910853209277,8.432928436096763,8.383631754268634,8.668941234445983
ZBTB16,9.838093942920299,10.010286496804392,9.676053740672918,10.160298547002235,7.630272344901178,9.112784698055965,6.2562987164263335,6.421303476548724,6.234573905160868,6.429179221844221
NNMT,7.59362613294094,7.932834366120601,7.520331090012207,8.044224366976318,7.759569583943074,8.487077295870385,6.458351393178123,7.391798397108671,7.284539068727156,8.209024914774664
C11orf71,8.450533822215098,7.945594862719764,8.255811946893846,8.055716660592482,7.826691216347178,7.641428061359092,8.290265655440745,8.11686705797755,8.247263094660784,8.030292333808962
RBM7,8.133413954741386,8.528190544545485,7.931806367458075,8.311989916582446,8.407336795179841,8.514399004609631,8.029676568639946,8.11686705797755,8.000099923425239,8.218333999572625
AP002373.1,8.29176964281072,8.347682968740514,8.317558977038262,8.444663385459478,8.42909943882622,8.317516755375625,8.555676127355968,8.559933445368138,8.476271068794052,8.507458047515508
REXO2,10.019384179051603,9.65187758293403,9.943531505145142,9.95160566000877,9.9189436321367,9.768078657642207,10.29435636684475,10.16397312237564,10.27550678654607,10.072163468929778
CADM1,9.11533024411371,8.805216954719064,9.109836908522132,8.92688194704203,8.703631958602054,8.85084008538075,8.923326647803801,8.871653298048761,8.710935649932496,8.634585652944235
BUD13,7.881516626138832,8.113316676219,8.067381202506557,7.846687584590525,7.745762256574755,7.853109414375526,7.914099935773153,7.928400378452246,7.744011946534855,7.616948023872362
ZPR1,8.7550726074146,9.253040463403979,8.915866468228364,9.078239226848373,9.148743278740389,9.420684741132838,8.476401155500016,9.15862148719853,8.695602751933373,8.995649320333218
APOC3,7.3547653100520325,7.376819286285748,8.513212606970532,8.06711813839957,6.330700829364127,NA,7.498641014890527,7.626054625876667,6.944031946509993,7.222803746589594
SIK3,9.617942905349244,10.026893598469712,9.902479468771697,10.063996765095087,10.304081125545665,10.238496517369885,9.794219070949854,9.861266658518957,9.961023878425802,10.13372761016258
PAFAH1B2,9.771795042367499,9.659643359224658,9.563325485832978,9.597823118175484,9.865676026006337,9.770346970733762,9.53577229876753,9.629238602572052,9.60173092197984,9.526417767228208
SIDT2,9.50389024370489,9.426921851559504,9.565023751642022,9.43795033115911,8.790261716847965,8.668280713266824,9.332114675946585,9.441757771171144,9.238905117147501,9.397124907170065
TAGLN,10.648934778859472,10.360451917504497,10.832991750284004,10.349603124410576,10.085796441015885,10.082942735606593,10.850131390631192,10.490823337715245,10.137069876795948,10.025197492812858
PCSK7,9.053492131205328,9.195441044355185,9.452091766151826,9.354333168468187,9.174740300832758,8.95422178974763,9.117478897598916,9.164147697358265,9.333077600643312,9.308373493193242
AP000892.4,6.891188270554675,7.130892234940733,7.3495644957580755,7.101246369217776,6.9278945624900805,7.136204063275873,7.1934037396918695,7.1120001179805925,6.695460594383877,6.744691989346216
RNF214,8.145319898066973,8.31854794752866,8.195695151900312,8.072785267671192,7.793520676473149,7.764862405643145,8.333753799289745,8.167269481591326,8.096646804235434,8.222966114539265
BACE1,9.607939124091297,9.519447167763222,9.755543490514308,9.418052628502359,9.527278950911871,9.315883610116744,9.511359335677334,9.525719818382857,9.397039361448982,9.535756313953522
BACE1-AS,6.710696660859525,6.330360558033721,6.69208204531406,6.346464478374472,6.553056047274863,6.490572685243408,6.4739791670196585,6.3455349270833326,6.425043305646704,6.552035451840877
CEP164,8.959963365477785,9.138227897468056,9.035838064579137,8.856346214460391,8.773346910958821,8.970096468314456,9.000915112374468,8.997710337842086,9.075564896910949,9.092485066770044
DSCAML1,7.661520613235364,7.7986092609252555,8.213128493797104,8.026812447336553,6.952142966960389,6.733075666961993,7.155131568669043,7.391798397108671,7.08248305490524,7.1370601732334915
FXYD2,13.666855342450624,13.45500781070887,13.623736604045561,13.277449493820408,13.061324422894213,13.155321163310765,13.692619626015857,13.83033532195317,13.253470324636806,13.02443944081829
FXYD6-FXYD2,13.592977029639655,13.385441740576592,13.55329636637879,13.224652859754881,12.99465770005221,13.10003463483549,13.634138023294131,13.784314798946044,13.175067424027866,12.959826078490044
AP000757.1,8.427967092182206,8.357265349496586,8.329597487225982,7.84005681301037,7.703529357672168,7.4166192490218545,8.213187634005063,7.95414731182621,7.483335343314394,7.507304910013216
FXYD6,8.707681986453593,8.883567529420425,9.14432452877209,9.197166356573014,9.067817478470412,8.85084008538075,9.087304407371281,9.204933029053821,9.002680946578675,8.962793869821477
IL10RA,6.599725957168135,6.9143327791745834,6.5890486056649955,6.924504667636283,6.731750940627817,6.733075666961993,7.704805260212976,7.1120001179805925,6.984963066264566,7.003457023755145
SMIM35,7.10133435097583,7.0504902368964775,6.641484413155498,6.664227303574543,7.132725315620624,7.064087595678804,7.25803069504369,7.500630628474487,6.593288871409734,6.32964990943546
TMPRSS4,8.145319898066973,8.130182739458913,8.132964144034332,8.636725180511057,8.967283049968149,9.043203882940174,7.837617011932372,7.9605128914432735,8.077847362330292,8.019682596998035
SCN4B,6.491991161643264,6.52989743856646,6.764800788046123,6.587147346112726,6.599846018492528,6.656680069605729,6.878060134239581,6.594964123259143,7.044262142910698,7.107308214387211
JAML,6.110088462998123,6.349683649436229,6.434181630845168,6.229615845086757,6.504698579097828,NA,6.980100753791827,6.527985263010522,6.364302977579358,6.460887240021208
MPZL3,7.017459200995835,7.41402099020003,6.93202192542917,7.218351981071837,7.205139339252017,7.191409857728265,6.9691127133991095,7.253495549598685,6.790875882801081,7.39686214867428
MPZL2,7.622304728505554,7.494375563725618,7.365242652279434,7.5864004031800345,8.745863839117982,8.734836096063612,7.436171558896855,7.14590590260516,7.744011946534855,7.943146131296735
UBE4A,10.003119205900528,10.031389826043696,9.853292348905848,9.928349848152381,9.86088013440455,9.973008994037535,9.920818816434831,9.972534180131538,10.044486509748896,10.152060351417717
ATP5MG,10.963315556810926,10.718354650160856,11.075083101733087,10.892701847091057,10.770895822550731,11.025685013969209,10.811429649098432,10.957397170416773,10.874511596855816,10.658007017125794
KMT2A,10.418155121732449,10.543670008244847,10.327553801946872,10.416873441866107,10.824429440631397,10.759517610047864,10.097736569297357,10.177698481361569,10.363518421157927,10.613718175390531
TTC36,7.678006542362343,7.689053326145776,7.787986879539907,7.3915833667306226,7.724800321087514,7.601221388241498,7.3708747819616045,7.517997242091441,7.785154724415147,7.241185276541903
TMEM25,9.31124742908838,9.087314825578359,9.249451402192586,9.061234905548677,8.903418111216327,8.95422178974763,9.31919030944925,9.228862021526602,9.37795470793032,9.197419811624252
IFT46,8.785823051731233,8.737120762074095,8.833719905954014,8.663262344264885,8.692877963212215,8.757880914657658,8.868195832718627,9.07014247856309,9.077932073087874,9.043570800523991
ARCN1,10.751811767367911,11.028316509672099,10.548801351895296,10.78375529038862,10.856906484105902,10.893537653578335,10.629703736638747,10.81448253544035,10.789682538746199,10.907157550228584
PHLDB1,10.26742415597759,10.466081448388238,10.520197986651691,10.55993051301232,10.659315951100558,10.090224305741668,10.284416272853933,10.328044434048975,10.515332181835753,10.664832561847915
TREH,9.523789600444463,9.508738381788433,9.272501059080126,9.035346631268228,9.337789735908242,9.426449504647122,9.929349127835378,9.98351573688189,9.465535535110327,9.261862708233323
DDX6,10.665565420384766,10.572751243315135,10.485646216396091,10.476878166754311,10.37419247517671,10.293155470983837,10.534135343007383,10.353663223459838,10.496874726920497,10.538600406570279
AP004609.3,6.721338569009222,6.52989743856646,6.5756365443292895,6.419420434556638,6.6302174659913256,6.733075666961993,6.309523772553418,6.545023563500057,6.364302977579358,NA
BCL9L,9.86594355159417,10.393426456682304,9.374804065936036,10.384200204991611,10.705523680601315,10.277293150178444,9.490374568828438,9.951915404512338,9.776591172174493,9.90783397141973
CCDC84,8.277415160442068,8.51112276284817,8.787917715633077,8.44902767641809,8.576790580736414,8.286156601740075,8.272496607163067,8.328523744076115,8.221800683608887,8.156722774410841
RPS25,11.180413440972542,11.052850177299117,11.586911588383629,11.308128674623546,11.142253498100494,11.28879562803071,11.32282574097923,11.314364897135214,11.248467452188432,11.085617065795004
TRAPPC4,9.424689269622652,9.375979424748774,9.51318550205969,9.225427084953827,9.151364162854975,9.322081788908655,9.252772524527433,9.416512208606905,9.259906728150025,9.040949846789738
AP003392.11,6.891188270554675,7.0146119637715945,7.02378055589967,6.873474455700691,6.878140212194047,7.150204763182642,6.729711718544953,6.862986049853511,6.880372802174652,6.69222023045652
SLC37A4,11.988869639183696,11.848011195659085,11.903815419714165,11.720151726899374,11.23227345848916,11.275282818889023,11.515959497199436,11.734964306827385,11.494240712652486,11.511906684077484
HYOU1,10.679279328196776,12.187831234888877,10.78861978876325,11.388151129967119,10.926647467210191,11.439649645953796,10.399402719280104,11.08887538415078,10.998398985877733,11.168999555338296
VPS11,9.50850682471149,9.608402125137482,9.813841561593218,9.607616622319107,9.259782165924879,9.287657480996618,9.618983365281581,9.631235063456986,9.585185216628807,9.601266597615304
HMBS,7.558442039217935,7.562228793542917,7.60200113924693,7.513267507339521,7.731821524379602,7.670864486170812,7.750447735449087,7.634040975334261,7.580020290087367,7.405037465094789
H2AX,7.034628749824171,7.812607797787218,7.100717221054422,8.084053181258296,8.022632984281033,8.052657872871748,7.319886953897487,7.7190915271863805,7.7016614801595455,7.484339852120126
DPAGT1,8.408339205278999,8.174218158002915,8.463091613182762,8.354484973970493,8.153891605305656,8.201279230464792,8.507116953186635,8.451125307453504,8.490556557135776,8.359647768670502
C2CD2L,8.581912054588841,8.642325128214008,8.260011654356191,8.139109381175704,8.763102012272645,8.56753756878024,8.897474467919189,8.649335012410585,9.284711650576263,8.97657468393132
HINFP,8.284610253503855,8.141318233899923,7.988586770954005,7.885844756090669,8.169490107313559,8.111094798590743,8.276959427660152,7.915352543756972,8.115204440251429,8.00362025677391
