"tfs","CN_BT_A","CN_AT_A","CN_BT_B","CN_AT_B","CN_BT_C","CN_AT_C","CN_BT_D","CN_AT_D","CN_BT_E","CN_AT_E","CN_BT_F","CN_AT_F","CN_BT_G","CN_AT_G"
"KDM5B",0.491913978748524,2.18893868852216,-1.97915461343904,-0.850311864221424,-0.763945640966211,1.89280433329035,-1.43030747543279,2.02352439921683,-0.17461515437185,1.74414115926199,-0.852330291389069,-0.905179343468777,-2.3981644288125,-0.015352101712987
"KLF1",0.889680457752322,2.10715122739705,-4.54072304179481,-4.51949583212315,-2.65560316590065,1.73261531409918,-0.57641392286892,-0.332503176638478,3.45468717301212,2.76440325843545,-0.322726382956132,0.822675108238301,-1.09070957097695,1.44941178123457
"KLF13",-1.83761725182275,-2.74338759932079,3.14175473013872,2.08212585677548,3.4865555096862,-1.2084748133949,-0.6836605914905,-0.901711724320237,-2.95034569351823,-3.32383736572239,1.29387353257996,1.26041146164246,2.88553949149495,0.627848338245025
"KLF3",-0.818909268045394,-1.4399713870566,1.1365759516887,0.667672512197684,2.58763438216351,-2.0008670528992,0.635160245973155,1.36657248137506,0.252813573088763,0.0225505873744757,-1.24953059494802,-0.805235380070232,1.09967833611173,-1.95332847309968
"KLF4",-1.18542271159993,0.727777402805087,-1.70637211271937,-0.912149828797977,-0.471974641540729,0.29830104813657,-0.443099883062553,1.99605616139032,0.913131240797641,1.92030041084641,-1.10564779482105,-0.290228530180498,-1.86764089261121,0.775926242322117
"KLF5",1.21061599421997,5.58847196580516,-7.28945685708805,-5.39330414976993,-7.14534036680821,-0.204377491578797,-2.37483550581002,2.10992064291508,5.15206220798439,6.26323379351993,-0.363990838470979,0.101234713493834,-3.90960308526427,2.90065410937865
"KLF6",0.162180227143012,4.0581610589701,-3.54214138711179,-1.08525183459709,-3.02796500305807,2.09626644863944,-0.57304759602764,2.31441221511595,1.75222809443087,4.268446872601,-3.71323229235748,-2.60835048092252,-4.2254559060739,1.95915813691271
"KLF9",3.6530661860605,5.12088868514196,-4.0940589018867,-2.62644676078981,-5.15392938112325,2.56331760258903,-0.00801325023000943,-0.27973017852455,3.82262297541981,2.76208352824174,-1.91971972098924,-2.2518107356483,-3.32242106245314,1.41793114623431
"KMT2A",-2.64555451039848,-0.933607842543279,2.36171260198388,4.29103032897662,6.2710576463199,2.12071491252003,5.22370615806708,-2.59912020688602,-2.76783203956938,-2.52877190492257,-2.76313458064827,-3.98503063840874,1.25456078872366,-1.19247378250049
"LEF1",0.930424477190781,0.3880943479933,-0.0600403520759943,-1.59193914711044,0.586035242479975,-0.985263716358117,-0.207482717082187,-1.7952635371496,0.813259782717276,0.241298056671379,0.871953448392409,0.526882871945075,-0.182993123336659,0.198049360358973
"LHX2",0.514271892584311,-0.436312462758277,1.24245705147312,1.48007326956934,2.42066865298759,0.0117522386016785,2.05351133472206,-2.34617624455645,-0.439602499412431,-0.147241342541722,-0.631450785469826,-1.00952265642652,0.790646384649261,-2.04278084770551
"LYL1",4.24420433977842,2.8053798710993,-2.26175771680121,-3.10738438032016,-3.6427674067912,2.66424876518152,2.37006748090568,0.361557669992302,3.15822446844231,-0.218581558288393,-0.8587805889994,-3.04694845395343,0.0693704539367034,-1.62678430233523
"MAF",0.634178700218576,2.66201143304472,-1.46303420666499,-1.47662557605782,-1.54495899519957,0.703030554784422,-0.33946514711972,-0.167863516906148,1.83685296622277,2.46042000882099,-1.31916647762797,-2.17240979111048,0.71781580105103,-0.273127387575749
"MAFB",0.252666281564561,1.17048810761793,0.923648756690974,1.35799463681092,2.36852058643032,3.66883457297293,1.67913155907908,0.256510494213636,-0.218304968917172,-1.07558676853957,-3.82527324075671,-5.31935205769134,0.167284141001902,-0.498115923310319
"MAFF",-1.00835856844401,1.90373545706654,0.0246151088896833,2.64271643790415,0.474793551032586,0.390414903116951,0.650542701944316,0.588273935210235,0.359781611860518,1.57809793485393,-3.41058439401307,-3.11776664130354,0.181479326109464,-0.999375587388884
"MAFG",-0.0984594145425833,3.05026306057871,-0.47570734233131,1.49868803523002,-0.318189921909981,-0.571954885096509,1.29519800088937,0.485094634826324,-1.53797302298942,2.03357465811095,-1.34595710185918,-1.09992516551627,-1.63381240241967,-1.67161004210675
"MAFK",0.288108828730021,1.9398494399725,0.357187963490097,1.1264205138211,1.16454390640223,-0.143338787278658,0.862563324068845,0.900071458226838,0.73328586406984,1.04776234446749,-2.40916783241482,-4.38541816349923,1.01046284948521,-2.36711831288934
"MAX",2.46275530048794,3.26757608496572,-3.07830889847317,-1.76752425276343,-4.05315682359111,1.24008194943189,-1.40844022248056,-0.148258424073142,3.21823813593814,3.07804197366866,-0.451631660174183,-0.0341009964801584,-2.82972931794592,0.475037121382991
"MAZ",2.59720770656328,2.52950541048003,-8.58336757107948,-8.25574119568736,-5.88561755099657,2.39992343678344,0.916790393144261,-0.325499781723041,6.60988932494273,3.10226983549335,3.50906661817882,1.80935010950722,-3.50690355069498,2.02150291701242
"MBD1",-2.66356443642546,-2.18590637167249,5.54741751992596,5.14793191745144,5.37413282707594,-3.6777948806312,-3.47480158119723,0.140841571659006,-2.08853035942025,-1.45120390113722,0.603018612581378,-0.464583493014422,1.91110874020346,-2.51684687357994
"MEF2A",-0.0938161418314321,3.05148535220711,1.36272628154388,3.5354987305529,3.4916269841768,2.81921044371292,0.790520258680561,1.3504341379116,0.362752959781031,0.355742052070813,-6.45421024964417,-6.77606123867542,-2.81260885723375,-1.23187117965407
"MEF2B",-1.86480217014685,-0.645785499590558,-0.915306087983815,-0.651525114805173,0.716390962786607,3.08414759392983,0.874719277112628,-0.116237710810507,1.43469440388245,0.34000750921257,-2.75704963639061,-0.626973847553049,-1.81799600292429,3.09333007356865
"MEF2C",-0.29682179176766,0.305807004080541,1.17721841166202,1.6892692843713,2.35035781431039,2.83694814652217,0.492911951421393,-1.36994323309738,0.441359581907956,0.295588671558604,-2.09180176175963,-3.58314297858024,-0.212425013135293,-0.669404681444432
"MEIS1",1.11107160235574,1.58889476742529,1.92836058577665,2.34461154154721,2.16729394295068,1.47677663049023,1.18501322483535,0.100569290385358,-0.868930590692417,-0.35794835516954,-2.70395361208357,-3.66214435418454,-1.13514214404894,-2.40644542716478
"MEIS2",-2.52407771872079,-1.19196465627747,2.26284687889799,2.69922538453304,3.16576101659985,2.48043986349498,2.03975487687261,-1.8426186683776,-0.129915769465025,-0.438943915345853,-2.0953279040203,-1.87095868771516,0.297455732113051,-1.37026816062503
"MIER1",-1.60932318848681,1.08852628501956,-0.780499037352827,0.852654849759578,1.97516793691262,-0.566272807901858,1.44377209188111,2.0218008784709,-1.05242430258987,2.83473913445852,-2.95643163875868,-2.33872810363181,-1.965372656788,0.170601488452784
"MITF",-1.43242178060757,0.703349347477929,0.00754709232993203,-0.0478131625003738,0.190528155711048,-0.577074676232269,1.41970822103741,0.127527517244951,-0.133229660015265,1.00747232053468,0.336827719943422,-1.34884212054027,-0.148214525811079,-0.228782673693305
"MNT",-4.15420978318201,-5.87196328229317,6.21371407562804,3.45239820448207,5.8465624728578,-1.73570134437543,0.727207795627949,-4.08194735895158,-3.54560109025612,-3.84891554623266,3.3190583585349,2.04996356204406,6.10411366637532,-2.24038851672948
"MTA1",4.94402727032883,5.72864515321855,-8.01853925378771,-7.45283051776205,-8.55411271215215,0.986860516797123,1.61911598038143,-1.07843192774873,5.05829098983103,3.35002543459057,0.370651269668559,0.864800833461866,-3.00503088676021,4.01132354888566
"MTA2",3.49456882446133,5.30824814654583,-4.51129888216744,-2.74828525201628,-5.41918348927508,0.545548472637414,-1.15813322831498,3.21651657393981,2.54626397156438,4.10184634779054,-1.48578109840889,-1.25685775289323,-3.38648354789264,-1.45902147115566
"MTA3",2.43953927881262,2.28006729593651,-1.31242659308651,-1.25532338060883,-2.99199178898497,-1.52581864095024,-1.01301402374433,2.90045786572914,-0.0364620326861438,0.952969976437743,-2.56805219468822,-0.743181197168437,-0.870177613920322,1.49643655756855
"MXI1",0.133272428766908,-2.00601330420325,3.82310095776035,1.47798395587645,2.49017088406242,-1.55968813357328,0.24419931082762,-0.641549369666624,-2.54410070078319,-2.90489476223383,1.70458781878955,0.769546338983086,1.76575768046461,-2.21566991451957
"MYB",1.01987336205659,0.428758647069815,-1.17392659246637,0.404675058390448,-0.262453486809234,-0.819369473687788,-0.348696979701934,-0.114279952410439,0.961716156784075,0.100602194081591,0.00857490516616127,-0.376481116588648,-0.581740156839695,0.248737152762993
"MYBL2",0.00291621011919993,0.605617520030236,0.113063248418226,-0.789980973318185,0.671736480350636,0.216305445131266,0.159271892335693,1.91144020710162,0.294300229871588,0.969351848649253,-1.79078889687822,-2.03157404197109,-0.361318684571574,-0.247343193439291
"MYC",-2.66051121144198,0.645459219743275,-2.30160873246517,-1.39172472514221,-0.465827957092275,2.01952030491081,-4.27074504060398,-0.75138896649084,1.77625624908932,3.91892364661905,2.30584682805574,2.825105574777,-3.4675079004561,0.96155786182555
"MYCN",-1.77264581527586,-1.20869098805236,0.264464519327921,0.0652096909995158,1.035956641698,2.7482390243448,-0.987571109021246,-2.15777047039354,1.50969489097058,0.366767625210279,-0.128159634951073,-0.0406697859642573,1.91965454575502,-0.278848328087523
"MYOD1",2.5041056183756,2.9689864268122,-1.18130870809286,0.163194469653137,-0.0602425850590011,2.38701053123742,0.21417584064907,-0.103187480105653,0.513980323907032,0.538029470228285,-1.85108720144333,-2.52920924738018,-1.44245317840715,-1.92046284895289
"NANOG",0.303158011745591,0.300993744500247,2.45714227929649,3.14845676338486,2.30864386124746,1.13164122482873,1.66669842713303,-2.33102474990782,-0.754976876738741,-0.994870092467257,-2.23684222140426,-2.04145459867779,1.15811614374806,-1.96489530283113
"NCOA1",-2.74627634570816,-0.567180293325794,1.40465946255251,3.5299332479544,4.03167256456807,-0.562928333322119,3.00244058941479,0.456329226781717,-0.856480352356316,-0.00848743210758108,-3.05911587284852,-4.83587740895843,0.878335405208037,0.229561705684697
"NCOA2",-2.26986452934362,-1.03733946584093,2.16944890453694,3.35195448924807,2.959301558959,0.263053870989354,3.51426127664993,-0.298054935450622,-1.09430302035671,-0.874681854391331,-2.73580528574599,-4.27221267518418,0.6378498079909,0.804641737384529
"NCOA3",-0.378874314056735,1.31946767508103,1.77609256702057,5.19135979961366,2.32671668983931,-1.60290000387279,2.4883579328486,0.126600906938712,-1.86989371999838,0.434683639898757,-3.93466830817071,-4.9235051463964,-0.0454958717442993,-0.466409154384547
"NCOR1",-0.557122174177799,-0.606438663324798,1.06351601552825,0.568583519233247,-1.58253629749071,-0.769012238544484,-3.55752791821608,-2.04607590182883,1.1863567721048,0.507964196495997,1.28126618579351,3.40292693495686,0.882544537949405,0.849042004759908
"NCOR2",-2.85090483224801,-4.40781799516923,5.20386807279544,3.62951218717244,3.25910069134812,-2.07199409131533,-1.07052562248477,-0.43574179659443,-2.43143589162491,-1.15726455553779,1.31312935328238,2.04840730948134,1.5120687027051,-2.07216904898045
"NEUROD1",1.41895019243002,3.16266212134668,-3.49635142618457,-2.01241042693123,-3.41725746650749,0.623582575668538,0.00546462833290713,0.707744008613876,1.74848183801065,2.13809315266385,-1.33144580910097,-0.739027225191885,-1.1946899998843,1.63089996926312
"NFATC1",1.20454860494403,2.74452702922617,-1.31022353908209,0.861553600032049,-1.00183530324535,1.95505951703273,1.22568919114274,-1.16390925770389,0.350569442806418,1.64506891474546,-2.29057968426935,-2.47417973146575,-2.44685449866417,0.916822492778292
"NFE2",3.41016316019845,3.05938158991044,-2.72286935425938,-0.692926311727958,-1.58924371635969,0.838877956189025,-0.220901075873647,0.17280831358825,0.380685265247759,0.81481970985048,-1.32250516646631,-2.04204829176282,-1.34896358059301,0.542640513148025
"NFE2L1",0.141848451366965,-0.80555783087016,3.06744826190676,2.97657064051188,2.26689812130179,0.959880912522417,0.341041212245631,-1.52718751633276,-0.59583402429258,-0.410036247120295,-1.34280572852198,-2.43818979315138,1.14708243127861,-2.15826902964357
"NFE2L2",-0.217788036787539,1.75109365982514,-1.17706481779746,0.0606065701323131,-1.11548115427761,-0.473138607431204,-4.0624882109494,1.86475832036769,1.22245600251793,4.16891834525766,-1.92217109362396,-0.867377467645528,-1.15699355392274,0.863073589674207
"NFIC",-0.323977179764499,-0.259211792837117,-0.742029739161314,-0.685220130091939,-0.531079074343688,0.74152101884271,-1.49643068589,-1.49477216558404,2.04453055676907,0.511978516947607,0.591373628335569,0.70314637467251,-0.0417737505431208,1.84242646290255
"NFKB1",1.45857772858646,5.11922985875293,-2.67417381927474,-1.76657699879543,-2.89622098999493,0.547846121525037,-1.3480095152714,0.761548860947611,2.86481217077264,5.50065774920712,-4.42547219116882,-1.66417686712512,-3.30572276070403,0.162621063119558
"NFKB2",-1.492023193344,-3.64558066847253,0.648014056796883,-0.664248041959405,2.49578929654633,1.12553280338977,0.0533422905336827,-1.86300304186152,1.4943435477381,-2.05260850684298,2.47552814874051,0.85073229748035,2.85000087205404,-0.404006759080209
"NFYA",0.754670540090796,0.663908771586631,-0.413950117482729,0.227582627653616,-0.0127157030987206,1.94634976303495,-0.831093208507042,-0.457721981765309,0.453897282911845,0.403137495737914,-0.991617886596152,0.1444235293771,-1.86479079975509,-0.648394416148368
"NFYB",-1.16784732616602,0.621963267752523,0.423753596160078,0.75908116108916,0.743646182355077,2.56827370914172,0.49677520949684,-0.341257495498273,0.442936315906084,1.66393409833927,-2.25217269576174,-1.2463278222554,-1.80395000803555,-0.580667672042189
"NONO",1.58515366395395,3.06282257053481,-2.39270941644968,0.143317237297505,-2.55298607402411,4.3081747505865,-0.718160086979053,0.371857632899026,0.555823568925909,1.38402330215458,-2.02515494670931,-0.490823470174306,-3.16730526344332,0.0318146741761793
"NR1H2",-0.587152305395158,1.63209874195448,-2.56168316028152,0.088007493185308,-2.48316287490219,1.89826455399647,-0.679814621099459,1.14926127541105,0.410905619448734,1.68657616928181,-1.41307318448151,0.259800695638402,-2.36087986234419,1.97565030102959
"NR1H3",-0.0744157915362242,0.549270434817867,-1.54003116471502,0.0632370079708772,-0.984098762446277,-0.0607341695601189,-0.177200876523176,1.10725460880277,-0.00232768181062236,0.9492491732347,-1.67695100388654,-0.378080301570698,-0.251060598467662,1.71014318518339
"NR2C2",-1.18187093080034,-1.89893353621694,0.536429250664814,0.306116542376094,-0.335454677310454,-0.435020788048139,-0.212558549919165,-0.382145928069968,-0.309489178942028,-0.574788816359962,1.18841997102223,1.95677886188664,-0.0724977549674503,1.50720188315462
"NR2F1",3.30887429875445,2.88312946468938,-3.74053928160172,-5.11186686943991,-4.06573800001814,2.86244298226171,2.0962378160117,-3.4576159000618,4.2418704187554,0.832744885959153,-0.213600409400738,-1.3171152185203,0.451847995435541,2.67815917679896
"NR2F2",-0.0664740086617791,-0.50201111591584,1.26856144442071,1.7695142418941,-1.29565956033664,0.102431111805018,-0.607711577207012,-0.077981402920783,-0.687318139296172,0.111959186167818,0.78223967684628,-0.559786288869773,0.328204234204748,-0.651016807976343
"NR2F6",-1.82961635231916,-2.73746147007216,2.39817207761095,1.83836772205137,0.254768499572701,-0.657562178067265,1.7186271581766,0.253821217646926,-1.65943290140586,-1.19086323708577,1.72222574806421,0.573308525882107,0.587319327931294,-1.20240674110254
"NR3C1",0.539398721029812,-0.740846030758533,0.362204239464019,-1.02216843091554,0.517162390000265,0.667369973202364,-0.486340470222677,-0.23948739831373,-0.69914429105397,-1.47381494842779,0.919340539482132,0.433811606037824,-0.102423668935524,1.32383843658848
"NR4A1",-0.330744240997429,-0.152388092942096,0.845271633950208,1.95271227545988,2.10872581765791,2.74003097377274,-0.267043364624999,-0.170171901247102,0.141750594821593,0.965286458665535,-2.92707929858437,-1.90915876993248,-1.48926568671242,-0.565250045521488
"NR5A2",-0.113535562126851,1.67059940568714,-1.14335747695266,0.579331193891455,-0.706804461946615,0.477712977788267,-0.241062398622952,2.19733808562629,0.118290544561105,1.03162100802625,-2.1546240464624,-1.90677166891998,-0.839416515540839,0.421227602211366
"NRF1",0.0627942595079578,0.927292700550471,-5.27224166414439,-2.59430964124285,-3.4951230479449,2.47426529261758,0.530598702396896,-0.754689245125804,1.9721154257787,1.88758916882372,0.425551228368018,1.66951574622816,-1.43271992074132,2.79311451213922
"ONECUT1",0.562569699417496,-0.681247397875157,4.21416478631087,3.35490109878278,5.24003903205745,-0.606863698358947,1.47735972926602,-3.05156989546225,-2.5223752390942,-3.12232730120433,-1.48296604723072,-2.96823122389793,2.08529003589004,0.160447487475064
"OTX2",-0.518759312687744,0.32042151314108,1.57487467001604,2.15829668026064,3.17107420178111,1.80180333292308,2.13006348239244,-0.894527484042356,-0.178316053739575,-2.1370654762777,-1.85694379265531,-3.43897215291709,0.0247842376526772,-1.16952231718848
"PAX5",1.93759728546832,3.31676076623474,-3.07746229445643,-2.12355040721789,-3.64198724311392,1.44127738553968,1.08818565582325,0.585628954173846,0.0673019429058711,0.963036539623336,-0.743286047770303,-0.477530355262122,-1.10097776426606,1.15991364689055
"PAX6",0.940324804311193,1.38204133465551,0.0814581378262037,0.165281533926535,-0.791053411052115,0.609707780326793,-0.253304295132047,-0.265564724888547,1.01828192152432,-0.136603541484749,-0.258975892759619,-0.769349339439627,-1.11160885064538,-0.146998210652948
"PAX8",-0.206582492849057,-0.84135763560569,-0.468961337402462,0.239471350340536,0.285564557866016,0.862015419395394,0.635526476997864,0.0413451971043184,0.219149337141785,0.8427060544435,-1.03202237874753,-0.938082818446125,0.981873736268428,-0.434544420406665
"PBX2",-0.537468433699354,0.247069031323285,-0.552477380461852,0.72388555967885,1.123427227167,3.23908832090338,0.890632670826224,-1.35503636120337,-0.743902154666648,0.339860618042257,-0.350009193259252,-1.07755349552262,-0.189578690002205,-0.823753680217418
"PBX3",0.656459384916109,0.727347529451964,2.04073171476961,1.35312137237758,3.89998561146086,3.73883916565271,0.258399895938534,-2.66898058219741,-1.0352776578714,-1.05690564303178,-1.58279979277264,-3.38080598078058,-0.528041219919368,-1.35836493310536
"PDX1",0.476402937009532,0.978238711233113,1.12307939950242,1.22801753361908,2.80306002915862,-0.490136878266082,0.653885804184938,-0.446841275501256,-1.91363004294399,-0.335094368828091,-1.17812208529283,-2.49656326473965,0.705462161789532,-0.584353114050658
"PGR",2.10731286937328,0.607517044050514,-0.768988241691965,0.0273833757736322,-0.181640180185798,-0.089273175939322,0.452501696947463,-1.25194847089842,1.43622648409778,0.591966222853878,-0.496084378272612,0.031699952708446,-1.37729176722572,-0.864123559671964
"PKNOX1",0.22318631777246,2.16836503363307,0.784638317729537,1.40045447587268,0.580833588153553,1.8578071621682,-1.03399013118924,-1.82762789037064,-0.606995251620292,1.89945112844569,-1.44599194606417,-0.740707245687615,-1.86088394837317,-0.351737871310378
"POU2F1",1.18990098615026,2.07064957762168,-1.08781296606202,0.039884235849133,-0.631606040186949,-0.257647197318363,-0.678733567594753,0.276002572223124,1.87950134594066,1.89229361724477,-1.80817384182275,-0.979896642307201,-2.050652689888,-0.530481425339124
"POU2F2",1.01138758892865,3.81383336800307,-0.507766062895392,0.940548906693168,0.0837816104868434,1.74653902621526,3.61132998275201,1.49243973463237,-1.38494050921357,0.379011176737622,-3.61710523994935,-6.40408646181434,0.475741645511276,-1.73109480111575
"POU4F2",0.0953049937787873,-0.834057207440477,2.12645233498267,2.51746573865783,3.6257283575587,1.18356500018142,3.89406726604459,-0.924458650274879,-2.28426475764927,-3.51444939858736,-1.92817728047987,-3.0475170490195,1.43755510735872,-0.372182509171215
"POU5F1",-0.0798770266520231,0.961374658318056,2.27970094879664,2.54279455540247,3.09667255476531,2.63071540623839,1.92746794558043,-0.612943181369726,-1.86881650341047,-2.12788370418892,-2.06423070218209,-4.56315503665207,1.77167333124679,-1.99912117241723
"PPARA",-0.310715885393421,-0.114113930444814,-0.973401210765288,-0.536427413924185,1.50402186893905,1.93131763942455,-0.835515935912413,-1.07906684448748,0.777212908930794,0.323232363769617,-0.971189069808942,0.13050599967515,-0.912577278969022,1.47709514180273
"PPARG",0.453662355936033,0.811451219232867,-0.255224574832498,0.0382236246716027,1.00546069698444,1.13046931527541,-1.2795111420253,-1.22098719844634,-2.26577875898018,-0.0784695645966055,0.522444415690215,1.73560328136066,-0.919074159264296,0.132833166751475
"PRDM1",-0.0862368452173585,1.41766298564562,-0.087375146165348,-0.447528616401607,1.54404907665789,-1.11993114368601,0.421041249558852,1.45827703335102,0.930956091312196,1.18348175852636,-1.35472341896612,-1.76885159566466,-0.249761535715502,-3.06479080112047
"PRDM14",2.62889439237151,3.6911762826612,-4.13702679298507,-2.61938316729389,-4.1028854217194,6.03745816909988,0.140363477655897,-1.42000597231578,2.21320540303933,0.10204787237277,0.0823776784272444,-1.7352666703615,-2.35509813177222,1.86064151464428
"PROX1",0.954974688532314,0.894366277229079,0.992579966042651,0.802943996830941,0.982925798990248,1.07843186836054,0.826254212135102,-0.951883283115721,-1.11729133474916,-1.41864847897555,-0.609570861884273,-1.11096322670274,-0.354156212170194,-0.465029850899622
"RARA",0.217120427081231,1.28977220348568,-1.41259076284145,0.0287103873738102,-1.80484032036186,0.710577015137063,-1.62275275440832,0.763885680873516,-0.333077008279277,0.275966877856553,-0.709040727354611,0.0845522219269152,0.122232313113968,2.42061205221285
"RBPJ",-0.31699025338866,2.89118628363205,0.608018317029335,2.23680128194641,0.934335937361007,2.53585831297981,0.975225318656858,1.48102811123325,-0.244178208170912,0.964142528263185,-4.69906424159616,-4.59516665008488,-2.25104636187466,-0.94512233230573
"RCOR1",0.0671873456754158,-3.48931539240257,2.27545339561456,0.0341936455288902,-0.127210816536821,-1.20273091030117,-1.02478413883616,-2.62353529884032,2.07003757048378,-1.50880074928116,2.23448933283666,1.82647805191796,1.6892304906645,1.26528006358073
"REL",-0.271208558147528,1.8155412591207,-3.03702555224553,-0.820386655814717,-2.49491017081421,0.3661035055748,-1.60297120208758,0.600569996901319,2.81828283829181,4.81850394107231,-2.68720469450661,-0.212544650121297,-2.89541084214178,2.87394642163765
"RELA",1.58041903381994,4.76231306755422,-3.94516628512527,-1.35716110272511,-2.79262000765202,0.901952951584873,-0.987198875751759,0.88888540204176,1.68570161889022,4.33699286114304,-4.3789671335767,-0.794706488418756,-3.1206042893228,1.41706592168251
"RELB",0.798388610540504,1.34512463700257,0.470701335920506,0.389019833701494,-1.69566747988999,-0.957893842141506,0.488562907208761,0.0635269191889816,-0.621140091979381,1.19163435624662,0.0684841373084866,0.0495441494214637,-2.58369113015259,0.639362876903892
"RFX1",-0.654960394903335,-0.380100850028234,-1.21931397816684,-0.453122579049673,-1.0755286934984,2.08240168613913,1.24703918623475,-0.186431563091959,0.207824779367527,-0.474135043795168,0.948095937395279,0.894843696954737,-0.292962549350444,-0.000602396549640809
"RFX2",-1.38900935954391,-2.57265546405056,-0.23105436451187,-1.57496433812242,-0.539407658003432,2.13991174026481,1.66792657992787,-1.7252750028941,0.360787757914848,-0.207485773472276,2.66899125058604,1.31803629651691,1.56651166965798,-0.56850589625134
"RFX5",4.2059665998987,0.859523594476244,0.622964171261063,1.19736543974841,-1.6985972582547,2.54877269242957,3.06570306773209,0.0824037366701306,-0.560901745713741,-1.19107571730373,-1.56737300452224,-1.08533897793651,-1.49092139131784,-4.2142705535413
"RFXANK",4.21731806120046,0.681691072056142,0.77584410548357,1.06775083136881,-1.79516074142119,2.1189459208166,3.26249126021619,-0.193419063449308,-0.278224147459868,-1.1303279124298,-0.91283130096012,-1.32556517515543,-1.51597599010812,-3.88280701731626
"RFXAP",4.21731806120046,0.681691072056142,0.77584410548357,1.06775083136881,-1.79516074142119,2.1189459208166,3.26249126021619,-0.193419063449308,-0.278224147459868,-1.1303279124298,-0.91283130096012,-1.32556517515543,-1.51597599010812,-3.88280701731626
"RUNX1",1.9996730379318,1.84577754511048,-1.38394400384065,-1.37172621179892,-1.2572844329428,-0.455991071975339,0.704327585839562,2.8039601570053,-0.273427838410509,-0.297278980042841,0.236591155217503,-1.62092782507782,-0.672484644623355,-1.03420598139011
"RUNX2",-0.315846877482269,1.03600513553766,2.40950873141141,1.8876738243089,2.64695224562483,1.84994087487599,0.844113543163724,0.226753237718623,0.370556122538935,-0.366516689816564,-2.4531585682475,-5.08552486219851,-0.960773077227609,-1.61775405229648
"RUNX3",0.473558359879717,0.570567562394322,0.518723933461795,1.00426634169934,0.0789180951732924,-1.43825438121317,1.03450338060094,0.302976874670697,-0.432439947828144,-0.00325466543527382,0.394963837369471,-1.06939550300903,-0.0544131010885431,-1.00265400665518
"RXRA",0.917723649232364,0.132780313853405,-0.9633424981076,-0.505300689586865,-0.338040658689064,-0.658182383975518,-0.362028156983519,-1.73652758039365,0.514675968040995,-0.037893966014563,1.02812702741857,1.97942466706109,0.266974795207466,-0.176625361744991
"SIX2",-1.28156821745905,0.56242089105011,2.66859605226403,2.48506695252429,2.65517919453631,2.96269420634215,0.378969156074418,0.236839272396263,-2.27524185614007,-2.87432437632802,0.110774862031366,-3.26452765099597,-0.520583178566486,-0.732945264221678
"SIX5",0.96289886058891,0.935368876394603,-4.15809586008135,-3.71267191591913,-3.76831023821374,2.08356324359908,1.4646469750428,-4.98534347330847,3.68235954098269,-0.560577815242428,2.30218107921446,4.15642263352613,0.0626007734132259,3.3887740769503
"SMAD1",-0.227754291728645,1.07394156043438,0.689983701394556,0.910789620947301,1.19382970063574,2.15598516548489,0.169492168701713,-0.463371531246995,-1.35460619212718,-1.13002039693925,-1.40005982994217,-0.00833525141819936,-1.39539893203038,-0.761500530530595
"SMAD2",-1.3332208046737,-0.599991599067466,1.43329080884251,2.33913833173451,2.56705835352081,2.11905994253431,0.913740872378614,-1.68640892024334,1.25317096596751,0.792668102876781,-2.74275952318996,-2.43137170394913,0.677222336743275,-1.70422258886628
"SMAD3",1.91286875881782,2.72611124384743,-1.72206662844116,-1.27752935326035,-3.1053032913786,2.13321306210162,-0.355402920751963,-0.103374520304777,2.73809083052485,3.19481000580342,-2.03960146255659,-1.40147358625116,-3.62228409803437,0.431455672895753
"SMAD4",2.08578615110765,4.00759565373622,-2.41295001930348,-0.26040122895588,-3.17877592085994,0.899967586119706,-1.90567279221854,0.637239616106554,1.90502023487008,2.69752106768932,-3.18328430125698,-1.2016896143155,-3.01581649422971,1.44892697246835
"SMAD5",-1.27521845320895,-0.52480740091544,-1.72298665759265,1.31723559693563,0.81425775742138,0.529943030697046,2.83298370635096,0.227901397259531,0.365290771113894,0.40047629549851,-2.1741974834297,-0.500013679186385,-1.05801996588879,0.698939027772261
"SMARCC2",1.3101767948905,2.0948458187389,-1.98516494603595,-1.80750678450981,-2.43442420414197,0.680323912076829,0.812965415162674,1.28818626195615,0.147916693360783,1.32742352590001,0.00480108175215921,-2.45710598983763,-0.27510912113204,0.739267750936324
"SNAI2",-3.7695967768771,-4.68335036519463,3.76304131684225,3.09060909772437,5.26811270912473,-0.00517074519612293,-0.587867572639375,-0.883678253559623,-2.15052557377802,-2.38113300862532,-0.00329529337062639,1.05512944510642,2.40617617075514,0.0883679503744705
"SNAPC4",2.16250294528418,0.894471801647179,-4.89210356910846,-5.46056838229496,-4.98473054117419,2.58703446511221,3.14468715860249,-2.42880093743178,1.52800867842481,1.19274392638749,1.72781275529868,2.04831961615726,-0.334905162360886,2.36956745886255
"SOX10",-1.74590327209356,0.274858522795155,0.277697828791685,1.25449356496367,0.873208282654192,1.5795944657718,2.22601654041901,0.0111085251732196,-0.884864510156076,-0.0754003082987177,-1.78815689759575,-1.28399508339653,-0.698976396349678,0.0846593215921478
"SOX11",-2.06356240070229,-0.632766745622156,2.87390902533313,1.90836828036646,2.02109974593032,1.73653328586192,3.83512781420946,-0.718120356586212,-1.25132466536178,-1.40803963892886,0.0149663473683604,-3.62086940040927,1.02614054802202,-2.04476206107214
