gene,CN_BT_A,CN_AT_A,CN_BT_B,CN_AT_B,CN_BT_C,CN_AT_C,CN_BT_D,CN_AT_D,CN_BT_E,CN_AT_E,CN_BT_F,CN_AT_F,CN_BT_G,CN_AT_G
PCDH9,7.770639645589865,8.423296112283309,7.866209018321969,7.900192162192594,8.084042163231667,7.707111858286316,7.550753323352035,7.906437960007066,7.499326567660363,7.721356149328615,7.718139022238001,7.756791021566217,7.354512057773954,8.059464771459437
DACH1,7.717826760118685,7.842095325842243,8.51745603019056,8.529702958373347,8.488805747175624,8.529081811860001,8.541297314763069,7.706375083805478,8.201824759209144,8.466624141818338,7.8553479682077505,8.070124559175186,8.461312854622365,7.86828054429917
MZT1,6.447685983242813,6.3991258339667,6.722531162910732,6.5851099253370595,6.80050522142489,6.317837386404767,6.569481411980865,6.308014724691002,6.458744464230826,6.453563586648315,6.190832792335568,6.421753811162517,6.713312738327955,6.5058134162753
DIS3,9.094014254583078,9.378626633651296,9.430971968248633,9.390187146407309,9.434042840448123,9.115984810903685,9.19589863949889,9.318412155624662,9.101238872547126,9.46373571295853,9.053761050986735,9.10166069168716,9.218021929289298,9.291962675457269
PIBF1,7.331550791995296,7.492638610706189,7.726150609241595,7.727108713647533,7.646831538413201,7.555562893711192,7.608369928496716,7.533635407673961,7.546680818772634,7.5827869757363455,7.4687736167113545,7.469569346920606,7.782326523280938,7.515403681893824
KLF5,8.372441086066948,9.029579134019711,7.0111211849813255,7.873642276972676,6.80050522142489,7.473367801388944,7.294087434650722,8.95096462960455,8.615613754747757,8.861895165839124,7.437323153831043,7.278717045662342,7.374037617371384,8.281994327669173
KLF12,8.78559665332797,8.744564110217302,9.212150212848895,9.049501248497643,9.29748290863777,9.06076251048741,9.338918432622995,8.566783079226328,8.810564346269787,8.77153432068693,9.040740136210802,8.99185010998166,9.29002537097921,9.216184811344126
TBC1D4,10.13467187102855,10.070999613804139,10.502120995290129,10.477228424751344,10.631584041736678,10.516099907421255,10.325728320771622,9.901792160513532,10.154415936900522,9.891661662416707,10.423880323182482,10.524558076196358,10.347811507849661,10.598816726533608
COMMD6,8.762314420260745,8.883367123123667,9.313521039378651,9.06131307450922,9.331075977624499,8.842383946440245,8.975205721688456,8.938418286787636,9.318709388638473,9.039507573538879,9.243001060034194,9.445046914108554,9.149806794779229,8.915945823175827
UCHL3,7.7912351006753,7.99233692633325,8.14362189000307,8.040465875010836,8.020749386383029,7.777306515751141,7.957790438030605,8.175942473220692,8.18396524804619,8.366201207470917,8.039418966596292,7.95424577188969,8.011546213568225,8.042579658854008
AL137782.1,8.722655766457082,8.758054291848085,9.01806985626054,9.073028977975737,9.049073177495286,8.765030446053595,8.943220304191536,8.867392473878075,8.856386983791245,8.857277826426222,8.723053606853453,8.587450521100871,8.82038585166543,8.903530886153378
LMO7,10.718894959911855,10.502233763774404,10.924207458784105,10.999048105937463,11.087613265855724,10.909011477112758,10.846998184556915,10.405356498948047,10.549117455346297,10.385802256297316,10.702129545608232,10.664529426934285,10.695646770988711,10.7337954269284
KCTD12,9.480695278046865,9.8666838807854,9.806265223451026,9.879514013712901,10.025414511367098,9.760586882063867,10.095503639205264,10.780543645175046,10.757683818596826,10.879244229374402,9.757691196779062,9.447570148243353,9.998503390692955,9.238597860109296
CLN5,9.60368768015274,9.65766326208241,10.304919611636427,10.120993608504874,10.140860821016359,9.69862632288301,9.928358356536902,9.869112160525928,10.011528631530238,9.898419536551236,9.986776236628684,10.060607194206886,9.804684577365665,9.502114692234978
AC001226.2,7.723195902114364,7.757313687137978,8.245477473928654,8.198565351563522,7.923427887315851,7.735600855253308,7.9870465176799765,8.070654270958903,8.259808510294866,8.087418487129836,8.159924668771366,8.159025957581642,8.194723926326452,7.713313314037022
FBXL3,9.254653085248828,9.427988880257486,9.650296769154695,9.646900617515103,9.824427072929828,9.357381153278476,9.581994761965168,9.465575226185818,9.321434830373454,9.445394251401497,9.270031468957177,9.351139987625077,9.37484907983214,9.348012274188969
MYCBP2,10.31261063175309,10.26536980824975,10.139911361144554,10.144503502131732,10.434844132048939,10.130045488644916,10.393758028002496,10.166720982329869,10.17565822416743,9.996163425257661,9.937046793827841,9.722211453389535,10.216971782679314,10.166617487064903
SLAIN1,7.061753320104449,6.9738379831409585,6.782697222164446,6.9929199099365835,7.224851592213765,7.120595905016922,6.728063526974411,6.931724744219133,6.8990891653917235,6.720866772706096,7.1183633010264185,7.197097774839426,6.733609006322345,6.774780724487071
EDNRB,9.041255274921456,9.508013305410705,9.86727861113121,9.745369496826344,9.705051761307528,9.892950792650526,10.016125311724819,9.038802170460192,9.324155133095294,9.226561911083826,8.649481131860801,8.321910225210361,8.541209191928479,8.58380525882941
OBI1,7.070204908724593,6.827961815691113,7.145502627626632,7.220655231366054,7.433650515863507,7.142038125761589,7.294087434650722,7.053071821202069,6.9978036241271955,6.741058250678277,7.067912581442409,7.135835116991084,7.089071992934175,6.747255010247622
RBM26,9.013038650850747,9.084152628594806,9.216519304277677,9.109893034969533,9.429619251907932,9.124088824009524,9.342695686568577,9.176049204203478,9.132613703471103,9.17183206100079,9.173122692804993,9.07905577447678,9.230572391149506,9.218692414498408
RBM26-AS1,6.063460615686957,5.732505537789603,6.08380459349244,6.263845483210883,5.89689795686129,6.094088650834273,6.065293537121915,5.956327391756021,5.513993798730805,5.427682207074989,5.472545248373676,5.61846446783319,6.8590005467716875,6.58569211355238
NDFIP2,9.437251938326499,9.677321747613325,9.419647923443053,9.487948140346047,9.751868901172836,9.19247975232348,9.359572003512165,9.734078890122861,9.57771720920473,9.719180662753361,9.254325340564469,9.487353019654696,9.506000076303957,9.175458813858265
SPRY2,8.642746029345433,9.741546278862364,8.291760755196565,8.442070659603472,8.223451229238455,8.737122310362052,8.388887316009383,9.667220477000749,8.871343380721845,8.9727721706883,8.012994776372404,8.555056539857185,8.052515310747319,8.878375835174952
GPC5,6.311740455550828,6.56180127506733,7.404850758059139,7.041433816755495,7.129885212495251,7.06555322736096,7.355199856247678,7.661277810424364,7.235991200109895,6.893157872288212,7.12824513802005,7.323363842969309,6.965806258536473,7.587024670356568
GPC6,7.89478632206165,8.048310205697321,8.44483585778107,8.273591784743209,8.5471424264460385,8.05672715281561,8.38522923610437,8.233561552837228,8.236893897001503,8.087418487129836,8.415315665794418,8.242765632142946,8.494399092862897,8.042579658854008
TGDS,7.4657259288428275,7.53243315636635,7.457479478582995,7.286542104717588,7.388779758811614,7.204516506913828,7.504293413004261,7.742908349571659,7.281490168501874,7.215259701615166,7.36394797316,7.323363842969309,7.443452013032433,7.405239177699505
GPR180,6.871771652302138,6.651272192445905,7.079875979716297,7.050943859013058,7.28485832024098,7.152640900495333,6.87092766016198,7.207447129996398,7.33641739653695,7.094905040897681,6.972401870910575,7.244301177980065,7.127926248429576,6.719193890939108
ABCC4,9.888103898295261,9.654060033186964,10.142209726115132,10.222318814410668,10.57262110712894,10.061369922449254,10.404640279556775,10.123039323853616,10.117256706893587,10.333569452262877,10.272823585265487,10.053998897378696,10.263952918783778,10.06576654261882
CLDN10,10.45009784115309,10.212455333967272,10.772976576730718,10.675461364495222,10.894092906933695,10.642779206086258,10.274246115750975,10.18807564941307,10.493410024075777,10.301637172512477,10.661026617507028,11.024502912748646,10.55375034415548,11.085252931124723
DZIP1,9.840726538526782,9.722749338679494,10.034977401301214,9.978764748170741,9.783413127470771,9.660131069838998,9.572375541872711,9.157223928242624,9.858558313632402,9.726794491642332,9.725504635270736,9.815025888438262,9.71438356028906,9.85788540123046
DNAJC3-DT,6.3259261474087705,6.865836818170768,6.55323598299338,6.531770859938785,7.204281590641019,7.109754090479845,7.1549334465809675,6.65331598442047,6.222566970912171,5.962760997426146,6.785224614357871,6.734353174903065,6.8590005467716875,6.954023700908911
DNAJC3,10.141705982947288,10.191479810841107,10.071614277569738,10.172000940748623,10.175617408263802,10.086471373789864,10.252324569649252,11.035212595000926,10.152886594897657,10.28109906854832,9.922923315075105,10.081877474135064,10.015180132479893,10.024799341501504
UGGT2,8.098569164202905,8.266949216434112,8.236900447770223,8.394307446728972,8.480275983065374,8.2665098006258,8.363083806695398,8.303716110970308,8.27675874070946,8.27912500831051,8.100929654949754,7.989304464124698,8.262642139382907,8.347619236395248
HS6ST3,5.721075389257683,6.3991258339667,6.722531162910732,6.598142157048827,6.867448650304924,6.527880587413712,6.952293069400321,6.438478697003962,6.661642589055594,7.15633705827304,6.797662233203743,6.101182182517503,6.831016225818088,5.502992523349274
OXGR1,5.6994458717207674,5.732505537789603,6.377097225957133,6.071674256145782,6.980635440396304,6.071916203813842,6.881352850773956,6.365378257137316,6.884419113723441,6.185389915726715,6.983331829253002,6.33719387100607,7.367558415492665,6.045324608945718
MBNL2,9.493320102567038,9.57433073246339,10.126043744068996,10.143392628199857,10.200497176728335,9.938084002715017,9.807833075931741,9.972723003995982,9.418818973651495,9.523242633314661,9.37543236973213,9.39624741722851,9.649101905842342,9.546706641711138
RAP2A,9.110497631542243,8.797784103265743,8.764221877048689,9.00860189421896,9.386904522363606,8.890685616088481,9.204227275781472,9.053420449786708,9.039678860797109,8.989747653043077,8.646046102715884,8.895340133225902,8.971162960868815,8.769709733099168
IPO5,10.886189592249623,10.798324229314145,10.99267449985645,10.977392141016976,10.943021929602773,10.767873777964871,10.827586911725971,10.944014757546727,10.866190505284687,10.881519860475764,10.945807626319686,10.841874575833744,10.907547670839369,10.744276186454917
FARP1,12.41970604210279,12.21876877632211,12.08832955085891,12.189702618730232,12.15773464644606,12.179260039009757,12.178778103626636,11.868335138843035,11.911281773826206,11.800887990803444,12.113598689740071,12.251468456038564,12.096402152618795,12.511655604372068
STK24,10.655015081463064,10.833793281025313,10.48320793083189,10.541044262437415,10.51009817159738,10.549580066550464,10.482029933010724,11.145755030564656,10.7435281739979,10.947085369733541,10.51896317664472,10.495588883388995,10.485078169917914,10.426221605193524
SLC15A1,6.641625357661219,7.27532039543472,6.4531180191539566,6.636547057298815,7.30431845085308,7.152640900495333,6.891703247116963,7.676467407703557,7.440370183425673,7.6590502844254775,6.317156845091247,6.4421414551269685,6.991316377585983,7.734495695364016
DOCK9,9.47593234007641,9.738146819221543,10.089589627082875,10.313045603792128,9.649073836135505,9.678590297558218,10.024380181515633,10.354321740266974,9.359060073185388,9.42992953800657,9.267798177829507,9.056091025828175,9.25885568417795,9.014486360936006
UBAC2,9.21899216860175,9.338781618298169,9.347780881272966,9.547947468705013,9.526009753007378,9.4655122877935,9.486207621865324,9.313562430379621,9.655378478921113,9.583190884829316,9.622651640990126,9.785411438168078,9.480706371179883,9.438997224253695
GPR183,5.6994458717207674,6.416244031886002,5.4142417324502485,6.126673671413352,5.414279478679077,6.003277894656689,5.219286279791346,NA,5.588292235702079,6.125208544767203,5.083087322488742,5.055977753397411,5.22070046841954,5.435609383180758
TM9SF2,11.207734520929089,11.112432555900858,11.528536528340505,11.486806213255571,11.643439525810878,11.084002740691377,11.414146497206415,11.37718566708938,11.40054985626883,11.34272237564148,11.265289660925879,11.208325926425873,11.43088723218248,11.361415598994247
CLYBL,9.833297618208343,9.80952610065736,9.858918451109163,9.781521808426929,9.91582174063719,9.74665725189469,9.599465130162878,9.648085296283073,9.833955907241771,9.925138860160407,9.917234980926436,9.85738953497446,9.540970352995716,9.5566517967592
PCCA-DT,6.3948348449991155,6.514895194612032,6.423188661837685,6.571958896214982,6.297285943990257,6.560096337566026,6.530270387050924,6.981494921299793,6.591118800838316,6.155613012330033,6.4491596555417114,6.783117071197852,6.39436046252729,7.024511385365999
PCCA,11.409376612903708,11.23808490415591,11.576063127190013,11.535041172306668,11.56594823590311,11.261633843222375,11.21937699548977,11.134111824345583,11.373884835882537,11.310149834510478,11.588840590927182,11.465861530371717,11.471484266780541,11.400041605169333
GGACT,11.120905984837469,11.109146651508153,11.736017230340577,11.805384238753865,11.336507577698983,11.096412692069807,11.324828155392483,11.174792774984256,11.032601736814284,10.860908793245253,10.639595754580062,10.97726097918982,10.518361242875239,11.087998531956314
TMTC4,8.90615742680338,8.720648437733109,8.46333646419154,8.625105584139122,8.68714079353992,8.604390290287702,8.708705036611027,8.313465403189499,8.538066078241807,8.35968648452309,8.69673204002578,8.747546943458746,8.706916874715484,8.528283971149984
FGF14-AS2,5.763385240464515,5.959656326841284,6.423188661837685,6.263845483210883,6.019704215546554,5.6004383787102725,6.237480280344265,6.248275555053954,5.47535862232443,5.855718432947224,6.510891821187808,6.292979618522606,6.4567349167287365,6.02254297908639
TPP2,9.134874870244728,9.051656868717979,9.415853403105745,9.493189844454632,9.37314861617258,9.230509772101334,9.40001273720229,9.398456872180473,9.36699652843217,9.237263073398607,9.170734105293858,9.182650992223605,9.358605377559899,9.44329205914388
TEX30,7.7912351006753,7.508688388132013,7.472170242498558,7.453599286713809,7.451215215909153,7.302986304044085,7.524388281657645,7.053071821202069,7.489666299258035,7.312915958009407,7.413277037429898,7.732166065569997,7.443452013032433,7.655257645920175
POGLUT2,6.3948348449991155,6.114506925861686,6.194254563616365,6.3433943043972985,6.49653428717264,6.158631914538436,6.420177989972711,6.45618937933558,6.100940842560849,6.453563586648315,6.654569067962909,6.539969684807559,6.407052959183009,6.111587420849581
BIVM,9.507392213421921,9.121161788455849,9.620933235215313,9.348378144687208,9.57289604806025,9.257774816046973,9.621398483180782,8.626661153492615,9.377511007297338,9.208548337665716,9.56561330998859,9.736726353428965,9.517751272176413,9.410764752174886
BIVM-ERCC5,10.111315303988084,9.753381700609742,10.530472407428897,10.315020271843215,10.427098243128592,10.196881129852722,10.335239254254562,9.708445278617786,10.163558099453551,9.987738312590322,10.471234721084057,10.458539709905045,10.41139912729057,10.288590976162618
ERCC5,10.129626424569578,9.756745492381226,10.553104608949853,10.335592724577195,10.45566143159157,10.223526369236518,10.377279176317122,9.730444712825031,10.203995708004117,10.00870955396846,10.487640178521419,10.485801761217493,10.444097648684599,10.311090460300873
SLC10A2,8.84344281408128,8.46502200690224,8.898082497515775,8.81846561096994,9.4117880011057,9.052293784193923,8.723266480008823,8.011990524929727,8.714307214056417,8.71651103446377,9.131968872914177,9.127068491778568,9.283156738358946,8.903530886153378
EFNB2,8.735996817140437,8.96706329482088,8.776110406625024,9.105336213091467,8.748807825863361,9.06076251048741,8.679133675696972,9.178718588256798,9.202286994824957,9.141771058024885,8.954502224641649,9.212629253689277,9.22161893022682,9.002894393145231
ARGLU1,10.446044644704292,10.462615755368928,10.061935054606161,10.220213001647748,10.060170362907604,10.380603504638545,10.487158347443044,10.346033497234297,10.411363205176253,10.526224533054288,10.256021759950853,10.384095584990005,10.357652766935873,10.613183184674538
LIG4,8.098569164202905,8.44430990484709,7.936754550482229,8.123934764556145,8.176703205244047,7.831102428768498,8.159711624787578,8.587019830517237,8.321009240956565,8.237091968671349,7.788374054984013,7.903686714886655,8.2165191871502,8.248027405847582
ABHD13,7.379944360857513,7.922170004471036,7.373892133316767,7.530392588231203,7.69185513585076,7.6257359875876265,7.477057308545115,8.104740627238192,7.62818832193908,7.819568733284813,7.24183089914361,7.408714665816701,7.28056869904613,7.587024670356568
IRS2,7.7912351006753,8.537216043954176,8.14362189000307,8.51603459093449,8.501506573805182,8.865126111121691,8.034525665937148,7.622589054839894,8.231107920247995,8.417286276665882,7.867197920109044,8.365259728220066,8.303946840204903,8.388283059134443
COL4A1,11.386294353136053,11.737577353251138,10.890425635529668,10.82775625450468,10.743629676052935,10.878198146935292,11.037906397496696,11.932609972843919,11.130648427376704,11.505753385894161,10.556040694299098,10.247416977223848,10.713000460629319,10.853996499452746
COL4A2,11.550463700614495,11.760797561545834,11.118236685222216,11.038423714785372,10.946896448775098,11.362125528332692,11.324828155392483,11.437497321067587,11.397969979254336,11.39144059373791,10.978267982249688,10.86565426963154,11.02181480041011,11.331607126607649
RAB20,9.365244680515657,9.585723795880854,8.249746940624748,8.65347480775151,8.095257455938638,8.96475455134169,8.250976772153392,9.012110100652007,8.852623531361589,9.621815734787225,7.969682823447828,8.705999499547852,7.848961060856004,8.875200388724972
NAXD,9.978431961770605,10.137021482969429,9.907016856329149,9.931924111787987,10.029805059217127,10.223526369236518,9.94584750821693,9.933748259095653,10.237570549255269,10.258514473918781,10.101574878379116,10.386727605993714,10.095789247818113,10.279011518727204
CARS2,9.116630665713975,9.128970297039883,9.248872427953534,9.165671156437154,8.993213202738845,9.195046514087549,9.27314414286681,9.073640346239644,9.380127696997208,9.414297255512471,9.393981688932067,9.514080960577823,9.317177484916217,9.458224087552212
ING1,7.640482008531995,8.331534997152579,7.342254575279965,7.8356319565936285,7.4158693285364645,7.831102428768498,7.544207095565328,7.516855797975376,7.527925222529197,8.171653016949174,7.176663830016887,7.690166760997128,7.273654787170999,8.35219445410272
PRECSIT,7.816572725114293,7.770685725132372,5.964192506279938,6.4187851484799,5.7626572034826395,6.936517372116247,6.17105077453944,7.792548863128941,7.696965074477431,7.593931676572334,5.200141973276141,5.818862191286225,5.94998528338586,7.887319728259628
ANKRD10,10.42395840956006,10.60285259175759,10.059505067978938,10.162162130481802,10.11629847015268,10.257076955033538,10.272266955264287,10.42347592426887,10.421560380069606,10.65018479519477,10.109079192076068,10.327684041717008,10.189684510344643,10.51050108226604
ANKRD10-IT1,6.547912092742987,6.56180127506733,6.194254563616365,6.4187851484799,6.132871956514601,6.003277894656689,6.346844161435191,6.5744261066988425,6.312985713405556,6.819111567781112,6.0729885834898845,6.20026584234258,6.4929048782398535,6.73329267481799
ARHGEF7,9.940904127645526,9.935086751775495,9.969182524865255,9.971271527476679,10.02687951245609,10.097488904979423,10.1155122726858,9.965011833071413,10.01490003138205,9.981387031761605,10.021654958870903,10.04402934794207,9.952705312171263,10.034795007576028
TUBGCP3,9.461548446403137,9.74324300955582,8.761234373922148,8.75878322388383,8.919413627771958,8.952670805624928,8.895158576284148,9.969643479781768,8.794960900583634,9.087608295513965,8.447244254842095,8.72276232884048,8.552678193093476,9.068310933052887
ATP11A,10.92340037092732,10.933022116565501,10.457598534260258,10.453223003515815,10.385450169140993,10.295855932183676,10.566018938040491,10.744962789468834,10.75365350171859,10.549309257590723,10.365550465266752,10.374845512319967,10.654324131764609,10.946912913113268
MCF2L,10.470992835941042,10.359085770691342,10.075227309329152,10.154463062468432,9.914239446133893,10.380603504638545,10.191835498839309,9.593115848926745,9.775526894820986,9.766736564332101,9.689249768857843,9.863071200870506,9.87717556857732,10.10695670238731
AL137002.2,5.958109587132872,5.863085738694666,5.5310990170796686,5.783009656480564,5.517930883126514,5.855352265701807,6.2046478405199466,NA,5.3948385496650335,5.37697045220934,5.409113162205134,5.506757615042686,6.0824874329845855,5.5985101775979285
PROZ,9.927011933043874,9.750010047478861,8.914310650767982,8.835073859135685,8.92570984766944,8.97673792595639,8.7604524262838,8.59103333897511,9.166355769390579,9.051683936480222,9.038121791332342,9.082306814231535,9.431857115366691,9.3842043438193
PCID2,8.863031591300237,8.529370588347634,8.636358594389188,8.705585143390044,8.690842157333437,8.825917213935211,8.890005040189527,8.944705096752541,8.538066078241807,8.637928243037473,8.683388952249048,8.684768300083766,8.611438686404943,8.738595729185795
CUL4A,10.249823488568031,10.222221627158378,10.136456933689226,10.190404254547113,10.201794828028467,10.071183560889002,10.107764077677812,10.527658682076597,10.296934916008782,10.392200368989466,10.116544673284539,10.093202121465753,10.197011729000794,10.125783587007971
LAMP1,12.274580619306443,12.202518169580978,12.220638421392943,12.21080243549118,12.32902325901888,12.330790915637289,12.101184744270801,12.034122202480036,12.378196368647158,12.317332150567898,12.416720400522186,12.256153980896352,12.317773858735729,12.025341842624497
GRTP1,8.186711939383185,8.05378992272018,8.184339056226966,8.185672657132406,8.44564348772092,8.569207374655791,8.278845334775236,8.017965414243973,8.236893897001503,8.164195356535147,8.646046102715884,8.902714677111428,8.252128506757584,8.401586893957292
ADPRHL1,7.2067876651627945,7.052583050419427,5.763836801150294,5.994919940737139,5.484201127852373,5.855352265701807,5.9708253837403245,7.820166373027158,6.9136115449123725,7.01424316892774,6.35130701111574,6.830286468737624,5.575800093487516,6.73329267481799
DCUN1D2,7.880440618590926,7.860972496242306,7.644196709746465,7.684974946028577,7.784837956815155,7.8572663803671485,7.902563048212121,8.093467755924861,7.705336131329789,7.721356149328615,7.718139022238001,7.602311997769048,7.712464635374774,7.802938341454896
TMCO3,9.631080492371046,9.510007963644474,9.387071847757495,9.344516553546638,9.6279919108584,9.435435731040327,9.405440584900193,9.542201024382932,9.651051539710496,9.49676782326335,9.393981688932067,9.404063188411618,9.654434532394449,9.449710433369189
TFDP1,9.180477012014274,9.021212094849853,9.303287812435654,9.273179830488507,9.152012701737005,9.265122171993168,9.237069179974247,9.233664105294617,9.385346881222207,9.226561911083826,9.267798177829507,9.287776916879027,9.308747213781642,9.122879369035259
TMEM255B,7.497406721042774,7.563496892044986,6.949462620077403,7.115814659148787,6.2174198246931756,7.163166320588163,6.991317241306833,7.132323353809985,7.470149514497409,7.079129424429796,6.83434439157587,6.5773161449668684,7.224306806943014,6.97790430407707
GAS6,10.163592526862386,10.400533483750811,10.474113814621896,10.296150895333492,10.23513047411643,10.60274329871381,10.653772280207656,10.181436207951608,10.79345880047523,10.631377605205612,10.53669385973871,10.456035605076009,10.560157061986944,10.40215476977764
GAS6-DT,5.6994458717207674,5.676773968740251,6.045025419550683,5.975075900157378,5.871030519214186,5.881083976529691,5.5935984957674645,5.956327391756021,5.588292235702079,NA,5.875937334659126,5.055977753397411,5.841956658163461,5.5985101775979285
RASA3,7.359402706031128,7.6955566336355705,7.089435975545699,6.814586335077221,6.943884420734642,7.358995572612008,7.477057308545115,7.491314686455096,7.258920042233191,7.079129424429796,7.147808042207041,7.301213146872074,7.120238659588209,7.247184788524587
CDC16,9.726401658557963,9.80952610065736,9.816375148456254,9.775797972312576,9.767727226095984,9.65641071190216,9.716169994879222,9.599106617982288,9.681071080182269,9.841112344645664,9.74490261240211,9.863071200870506,9.479204605439188,9.453973540564979
UPF3A,8.741298884727287,8.754693553848819,8.925028886302355,8.776088752013662,8.709207859575999,8.697845223701188,8.667133300531544,8.582995125515707,8.794960900583634,8.800685392021668,8.767991492696913,8.861680093755117,8.827484975453993,8.843055484214391
CHAMP1,8.247593934704286,8.481380222536403,8.395593650045482,8.684355402854932,8.414642701873513,8.305039399098133,8.298426926565243,8.342324108646428,8.177962606850405,8.353142209793129,8.07050210685358,8.070124559175186,8.06458255795613,8.512020220358012
TTC5,7.588477277374791,7.500685818240795,7.832448398632566,7.946784384342946,7.997027545061551,7.926862737721125,7.823674873438952,7.63818927833203,7.802173973431691,7.6590502844254775,7.82529013204873,7.918313860204327,8.036267014413772,7.684577488434526
AL356019.2,5.939778122374262,5.759584231915078,6.246462380064887,5.994919940737139,5.550890029647668,5.290605997506114,5.805496501667445,5.826173048611738,5.3528280473691545,5.476671772645771,6.113349035910554,5.61846446783319,6.0342139218274085,6.1330155368106
CCNB1IP1,9.655156616737804,10.051958875285928,9.715030070175898,9.924182948172588,9.61051093811058,9.776098615637059,9.695641123017575,9.680465677393476,9.739298809731048,9.701257223404598,9.918659168494761,10.174655470275544,9.739690965229071,10.033371288370207
PARP2,7.89478632206165,7.9693250608467725,8.481602826125156,8.37550754004692,8.497285376334359,8.701460383801601,8.403427581400175,8.093467755924861,8.353328580804115,8.265249622105193,8.680033808469096,8.502634946213055,8.45521479422026,8.397165899630826
TEP1,9.469557196731097,9.451012898637726,9.128839705139642,9.248594925607916,9.181251731256511,9.145479576142636,9.439350703161724,9.474292969316695,9.521939897454894,9.466770080271521,9.089606555864625,8.97445815720849,9.323886412124113,9.313237271014279
OSGEP,8.65122083753767,8.560499629403639,8.862282469139137,8.519463842269717,8.626589847232632,8.569207374655791,8.611860995517857,8.313465403189499,8.556691146033897,8.34656811395604,8.962809589382863,8.861680093755117,8.892111364051432,8.800166855988197
APEX1,10.15169559151841,10.004643094640352,10.391512666169307,10.398402864965815,10.39114904103637,10.365871224754125,10.143932364761914,10.177437826789435,10.284418007147734,10.374536825225379,10.58682427790354,10.522166070941894,10.436379240894327,10.240044655297142
PIP4P1,8.833547773651732,8.744564110217302,8.834126491800122,8.798844539386186,8.591378862981744,9.20526813705695,8.848100290479488,8.728551416876764,8.779186849209951,8.977034803798636,8.811571807655989,9.120758368383944,8.834549337301526,8.78670967473901
PNP,11.301346522765003,11.398500210530594,11.669055376708164,11.765145574916032,11.735017867043156,12.05865770101097,11.415492133371211,11.849193024591136,12.113907725414021,12.148559844598351,11.94178748329047,12.160962343025046,11.685209698987576,12.100347805689504
RNASE4,9.996281782126646,9.707185750723761,9.893437301346966,9.9085748835534,9.612463761325754,9.461253835654565,9.193808946030787,9.22594170756531,9.302247721773101,9.179250450680692,9.517549541225472,9.664816126610114,9.015352067290257,9.714228252979543
ANG,8.69832650715883,8.107471913668634,8.67814055626109,8.549965728325416,8.01485539309372,8.14433333789947,8.020445264502348,8.059110804645515,8.05234626408244,7.997959123931723,8.31505778875959,8.375896595172167,7.894740632523357,8.42349090513416
AL163636.2,9.978431961770605,9.661257514084602,9.86727861113121,9.899391584968713,9.568878930016522,9.437604974879678,9.212508106935948,9.241345386883163,9.254559672393414,9.153117463491908,9.511899256857104,9.634131659278252,9.017422923982553,9.719549707180997
RNASE1,9.498026073783555,9.092163476318065,9.832120404230947,9.463231847161238,9.574900420298379,9.826631977915008,9.565926911297415,8.944705096752541,9.773537913284086,9.648785209446205,9.98269696459972,9.620778724481065,10.004779781194378,9.198508478498509
METTL17,9.575764670517485,9.436403825749517,9.525559886252056,9.51911644659513,9.503035556016668,9.444093204671175,9.626055416342096,9.340036405811317,9.364355891434537,9.546374740026488,9.603298011101264,9.684202721475904,9.646428182695052,9.703526094720223
NDRG2,10.49316176467166,10.241558085490277,11.06955674622379,10.83189954595368,11.043422568118414,11.043273079877482,10.903712479888705,10.6519710595225,10.923820222826569,10.674010710805254,11.047600157451194,11.143663384298884,10.99421668103482,10.990118890832287
MIR6717,5.609531389056153,NA,5.9432562502446835,5.913851547025605,5.790523244762454,5.931210180347225,5.911025150572286,5.879651875948511,5.790663995675308,5.524052289467662,5.922111069294996,5.787336529915349,5.784749238324212,5.902904398757666
ARHGEF40,9.192139905389231,8.955399892419,8.895359969001804,8.832319061159124,9.071961130373234,9.315531881193353,9.053350886425592,9.076505907272042,9.345734848926787,9.193973764657619,9.146628170485771,9.230321689575286,9.078205463218856,9.497991693094269
ZNF219,7.617599907141253,7.616299185384539,7.050809916873034,7.195150659636733,6.980635440396304,7.368122638897487,7.602080543841501,7.098890038683544,7.992041994397033,7.669623255239168,7.651179105025255,7.866456572800429,7.43107710104883,7.720408720700336
LINC00641,7.600196968427719,8.285699206932447,7.750458402729647,7.996847731775022,7.728330379837734,8.191370268689338,8.351882298594896,8.087798115960533,7.303712630277248,8.156698945162747,7.6917268100883565,7.527960659022066,7.727722461977303,8.13043260782309
HNRNPC,11.462911224695025,11.636666314312711,11.505958750626116,11.490742385780395,11.506808349880503,11.42470167642058,11.426657224813445,11.746330999040426,11.479540876885943,11.634111891507748,11.42413344231189,11.393113698088692,11.314865006187935,11.496191759379021
SUPT16H,10.216898883122647,10.112287759306879,10.372061310735008,10.302136350844526,10.344915013359744,10.279018241628341,10.134157868342077,10.272967571026948,10.260474502508588,10.124674850302691,10.396544138638331,10.045695731116703,10.325420112166098,10.235098953229395
CHD8,9.776326814008206,9.635907650031799,9.94173689461138,9.983738693899488,9.985286456426826,10.113859030898757,10.014942179377298,9.909847789466982,9.812805694042405,9.70383138817275,9.87824066158329,9.744955483481027,10.005823196729507,9.91775499761213
RAB2B,8.135280783024006,8.209191241691746,8.215232105732264,8.431187896426914,8.19766733224825,8.281079251168668,8.21020684333178,7.987840401114299,8.390141572877747,8.333329363099148,8.080716093582838,8.277217716025971,8.283442305166846,8.42349090513416
